,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
683,3,male,13.5,3,2,9.46,S,6,0,1
684,3,male,4.0,1,3,34.51,S,5,0,1
709,3,male,34.9,1,4,3.97,S,6,0,1
715,3,female,28.9,2,1,69.85,C,4,0,1
717,3,male,18.6,3,3,36.89,C,7,0,1
719,3,female,22.1,0,2,1.94,Q,3,0,1
727,3,male,17.2,0,3,10.11,S,4,0,1
731,3,male,33.5,3,0,30.15,S,4,0,1
732,3,female,21.1,4,1,21.97,C,6,0,1
737,3,male,27.9,5,1,3.15,S,7,0,1
742,3,male,25.8,3,4,130.3,C,8,0,1
745,3,female,50.6,2,1,27.6,S,4,0,1
751,3,male,44.2,2,1,39.07,S,4,0,1
755,3,female,42.5,5,1,83.56,S,7,0,1
756,3,female,58.1,0,1,34.01,S,2,0,1
766,3,male,43.8,0,4,16.88,S,5,0,1
767,3,male,21.6,0,1,15.02,S,2,0,1
774,3,male,50.3,4,0,2.93,C,5,0,1
777,3,female,29.5,4,4,37.67,S,9,0,1
779,3,male,46.7,1,3,156.06,S,5,0,1
789,3,female,40.7,4,0,27.27,S,5,0,1
800,3,female,19.7,0,1,23.15,S,2,0,1
807,3,male,34.8,1,1,1.56,S,3,0,1
813,3,male,35.9,3,2,116.96,S,6,0,1
836,3,female,20.2,0,1,30.48,S,2,0,1
839,3,male,22.2,0,4,56.99,S,5,0,1
841,3,male,50.0,0,3,42.51,S,4,0,1
847,3,male,22.3,5,4,126.8,C,10,0,1
851,3,male,0.0,2,4,14.56,S,7,0,1
853,3,male,23.9,1,3,31.68,S,5,0,1
868,3,male,25.1,0,4,11.28,S,5,0,1
872,3,female,35.1,2,1,2.08,C,4,0,1
881,3,female,18.2,1,3,0.75,C,5,0,1
884,3,male,41.5,4,1,14.87,S,6,0,1
886,3,female,23.9,2,0,14.4,C,3,0,1
891,3,female,32.4,4,0,87.89,S,5,0,1
892,3,male,43.1,1,4,50.74,Q,6,0,1
897,3,male,27.3,2,3,10.37,S,6,0,1
906,3,male,28.5,1,3,8.71,C,5,0,1
912,3,male,23.2,4,0,31.72,S,5,0,1
917,3,male,35.5,0,3,21.25,S,4,0,1
918,3,male,30.0,1,0,62.96,S,2,0,1
920,3,male,20.4,1,1,25.11,C,3,0,1
932,3,female,33.5,5,0,40.89,S,6,0,1
942,3,female,15.7,4,3,72.38,C,8,0,1
947,3,male,27.8,4,4,2.68,S,9,0,1
948,3,male,8.8,0,4,6.68,S,5,0,1
966,3,male,40.7,1,1,2.66,S,3,0,1
970,3,female,23.7,2,2,47.03,S,5,0,1
972,3,male,25.7,2,3,13.34,S,6,0,1
981,3,female,48.6,2,2,37.0,C,5,0,1
984,3,male,43.7,3,1,53.41,S,5,0,1
986,3,male,19.6,5,3,41.48,S,9,0,1
989,3,female,49.5,4,4,20.06,S,9,0,1
990,3,male,34.2,0,2,16.32,S,3,0,1
996,3,female,18.6,3,2,16.51,C,6,0,1
998,3,male,25.8,1,0,37.8,Q,2,0,1
1002,3,female,48.8,1,1,25.22,S,3,0,1
1004,3,female,48.9,2,0,9.18,S,3,0,1
1006,3,male,27.3,4,3,105.81,Q,8,0,1
1015,3,male,31.7,1,3,20.1,S,5,0,1
1018,3,male,12.4,3,0,66.15,C,4,0,1
1020,3,male,21.2,1,4,22.93,S,6,0,1
1024,3,female,33.9,4,4,14.18,S,9,0,1
1026,3,male,34.6,2,3,14.61,S,6,0,1
1027,3,female,23.1,2,3,21.88,S,6,0,1
1029,3,female,13.1,3,2,6.64,S,6,0,1
1035,3,male,0.0,2,3,45.11,S,6,0,1
1037,3,male,20.1,5,4,35.94,S,10,0,1
1041,3,male,23.8,2,0,30.13,Q,3,0,1
1043,3,female,0.0,2,1,3.01,S,4,0,1
1048,3,male,32.4,0,1,66.83,S,2,0,1
1050,3,male,37.4,2,0,19.33,S,3,0,1
1052,3,female,32.5,1,4,2.03,Q,6,0,1
1053,3,male,47.0,0,4,0.37,S,5,0,1
1054,3,male,35.2,2,4,22.74,C,7,0,1
1065,3,female,68.7,1,1,41.86,C,3,0,1
1074,3,male,21.8,0,1,2.03,S,2,0,1
1080,3,female,24.7,3,0,23.64,C,4,0,1
1083,3,male,19.3,4,2,20.99,C,7,0,1
1084,3,male,36.6,2,1,73.07,S,4,0,1
1088,3,male,19.4,3,0,64.04,S,4,0,1
1091,3,female,29.2,5,0,11.47,S,6,0,1
1098,3,male,24.4,4,4,1.08,C,9,0,1
1102,3,male,21.0,3,4,3.14,S,8,0,1
1104,3,male,22.6,2,1,21.99,C,4,0,1
1107,3,male,29.2,3,4,8.03,S,8,0,1
1120,3,female,33.2,2,0,45.9,S,3,0,1
1121,3,female,48.4,3,4,6.01,S,8,0,1
1124,3,female,37.2,4,4,1.73,C,9,0,1
1130,3,male,19.3,1,3,25.93,Q,5,0,1
1140,3,male,33.8,4,3,33.58,S,8,0,1
1142,3,female,34.3,3,4,60.22,S,8,0,1
1146,3,female,30.2,5,0,5.25,S,6,0,1
1147,3,female,37.4,4,0,12.02,S,5,0,1
1149,3,male,17.4,0,0,13.52,C,1,1,1
1150,3,female,36.3,0,0,83.29,S,1,1,1
1151,3,male,6.4,4,3,16.71,S,8,0,1
1152,3,male,36.7,1,0,7.94,S,2,0,1
1160,3,male,40.6,1,1,25.48,S,3,0,1
1165,3,female,19.6,3,2,39.43,S,6,0,1
1166,3,male,12.5,0,2,0.55,S,3,0,1
1171,3,female,28.3,2,2,4.33,Q,5,0,1
1172,3,female,53.3,1,4,1.73,S,6,0,1
1174,3,male,28.3,2,0,60.84,C,3,0,1
1176,3,male,60.2,1,0,2.93,S,2,0,1
1178,3,female,19.1,3,3,45.74,S,7,0,1
1180,3,male,32.4,0,3,64.12,S,4,0,1
1185,3,male,45.3,3,0,11.88,Q,4,0,1
1189,3,male,27.6,1,4,1.41,S,6,0,1
1193,3,female,42.8,1,0,3.97,C,2,0,1
1195,3,female,14.1,1,3,10.03,S,5,0,1
1196,3,female,38.4,4,0,10.18,C,5,0,1
1198,3,male,42.9,4,3,61.54,S,8,0,1
1200,3,female,10.3,5,3,68.86,S,9,0,1
1206,3,male,21.2,0,3,8.23,C,4,0,1
1217,3,male,38.0,0,1,7.95,Q,2,0,1
1218,3,male,31.4,0,2,0.75,S,3,0,1
1220,3,male,49.3,2,1,24.44,S,4,0,1
1223,3,male,21.8,1,1,15.61,S,3,0,1
1225,3,male,39.5,0,0,8.64,C,1,1,1
1234,3,male,50.0,3,1,80.59,Q,5,0,1
1238,3,male,20.7,4,3,25.68,C,8,0,1
1240,3,male,43.2,5,1,50.12,S,7,0,1
1241,3,male,34.2,5,0,47.24,C,6,0,1
1244,3,male,49.5,0,2,14.46,S,3,0,1
1248,3,male,43.1,3,0,19.84,S,4,0,1
1261,3,female,28.7,0,2,1.36,S,3,0,1
1271,3,male,38.7,2,2,28.71,C,5,0,1
1272,3,male,22.8,3,3,36.55,S,7,0,1
1277,3,female,40.4,0,3,9.65,S,4,0,1
1281,3,female,42.2,4,3,72.55,Q,8,0,1
1293,3,female,23.6,1,4,24.33,C,6,0,1
1298,3,male,32.3,5,3,83.95,S,9,0,1
1299,3,male,22.0,1,2,3.29,C,4,0,1
1301,3,female,29.9,4,4,2.09,C,9,0,1
1304,3,male,24.5,5,3,16.89,S,9,0,1
1305,3,male,24.9,5,4,10.05,S,10,0,1
1311,3,female,54.3,0,0,15.45,C,1,1,1
1315,3,female,18.9,4,4,37.6,S,9,0,1
1317,3,female,28.3,2,1,25.56,C,4,0,1
1322,3,male,32.0,3,3,1.77,C,7,0,1
1324,3,female,32.3,2,3,2.1,S,6,0,1
1328,3,male,31.9,3,4,35.7,S,8,0,1
1331,3,female,45.0,4,2,1.91,C,7,0,1
1333,3,male,31.0,0,1,1.61,S,2,0,1
1334,3,female,28.1,3,2,2.04,S,6,0,1
1335,3,male,49.7,0,3,4.36,Q,4,0,1
1342,3,male,34.2,4,4,34.51,S,9,0,1
1343,3,female,21.0,1,1,14.92,S,3,0,1
1348,3,male,32.2,5,0,3.92,S,6,0,1
1353,3,female,40.8,2,0,16.92,Q,3,0,1
1355,3,female,34.4,4,0,75.26,S,5,0,1
1362,3,male,34.2,5,0,17.47,S,6,0,1
1366,3,female,9.2,0,0,45.52,S,1,1,1
1370,3,male,16.4,0,3,16.14,Q,4,0,1
1382,3,female,22.4,1,2,29.95,C,4,0,1
1384,3,male,46.8,0,1,1.16,S,2,0,1
1395,3,female,0.0,5,1,0.68,S,7,0,1
1399,3,female,23.2,2,1,8.42,S,4,0,1
1403,3,male,68.9,0,0,35.86,S,1,1,1
1404,3,female,47.3,5,0,55.47,S,6,0,1
1409,3,male,39.9,0,4,36.73,S,5,0,1
1424,3,male,33.4,3,2,3.86,S,6,0,1
1425,3,male,0.0,2,0,99.12,S,3,0,1
1427,3,male,27.4,5,4,21.41,S,10,0,1
1429,3,male,30.1,5,2,53.46,S,8,0,1
1437,3,male,64.1,4,4,57.59,S,9,0,1
1446,3,male,25.7,3,0,27.51,S,4,0,1
1447,3,female,25.6,5,4,5.41,S,10,0,1
1448,3,male,15.4,2,3,11.25,Q,6,0,1
1455,3,female,15.4,4,1,0.53,S,6,0,1
1456,3,male,25.7,1,4,27.61,S,6,0,1
1457,3,male,16.6,0,2,26.41,S,3,0,1
1459,3,male,22.0,3,1,1.66,S,5,0,1
1461,3,male,49.3,1,2,48.64,S,4,0,1
1463,3,male,33.1,1,3,2.5,S,5,0,1
1466,3,female,22.9,0,3,1.11,C,4,0,1
1468,3,male,54.5,5,0,27.3,S,6,0,1
1471,3,female,39.0,1,4,84.1,S,6,0,1
1487,3,male,29.6,0,3,63.92,S,4,0,1
1499,3,male,30.2,0,0,123.45,Q,1,1,1
1510,3,male,31.1,4,3,5.13,S,8,0,1
1512,3,male,29.0,5,1,44.18,Q,7,0,1
1516,3,female,13.1,5,2,7.34,S,8,0,1
1517,3,male,36.8,1,4,66.07,S,6,0,1
1521,3,male,20.8,2,1,2.64,C,4,0,1
1544,3,male,31.7,2,3,36.99,S,6,0,1
1546,3,male,39.6,3,0,39.81,S,4,0,1
1553,3,female,41.5,1,0,2.38,S,2,0,1
1558,3,male,41.7,2,0,26.98,C,3,0,1
1559,3,male,36.4,0,1,51.19,S,2,0,1
1562,3,male,30.8,2,1,49.23,S,4,0,1
1564,3,female,50.8,5,0,3.01,S,6,0,1
1566,3,male,49.7,4,3,9.28,S,8,0,1
1568,3,female,42.8,0,2,25.12,S,3,0,1
1572,3,female,24.5,4,4,8.85,S,9,0,1
1573,3,male,16.8,4,2,29.53,S,7,0,1
1577,3,male,9.5,1,0,2.77,S,2,0,1
1591,3,female,22.4,0,3,53.39,S,4,0,1
1594,3,female,39.8,2,4,31.63,S,7,0,1
1599,3,female,48.0,2,4,34.44,S,7,0,1
1607,3,male,19.8,3,1,26.21,C,5,0,1
1611,3,male,30.4,1,2,6.81,S,4,0,1
1619,3,male,18.1,2,4,22.23,S,7,0,1
1623,3,female,48.1,0,2,14.15,S,3,0,1
1625,3,male,32.2,4,1,29.72,S,6,0,1
1632,3,male,40.4,5,3,21.58,S,9,0,1
1639,3,male,20.7,4,1,43.83,S,6,0,1
1643,3,female,3.4,2,4,76.25,S,7,0,1
1645,3,male,31.6,2,1,18.9,Q,4,0,1
1655,3,male,25.6,2,4,30.66,S,7,0,1
1662,3,male,23.6,3,1,11.57,C,5,0,1
1667,3,female,7.2,4,3,23.34,C,8,0,1
1672,3,male,14.6,1,2,32.52,S,4,0,1
1673,3,male,32.0,1,3,3.31,C,5,0,1
1674,3,female,20.4,2,3,97.2,S,6,0,1
1681,3,male,5.6,3,4,2.21,S,8,0,1
1683,3,male,52.1,3,4,114.48,S,8,0,1
1689,3,female,42.0,2,2,0.94,S,5,0,1
1698,3,male,34.5,1,3,2.41,Q,5,0,1
1700,3,male,41.5,5,3,50.5,S,9,0,1
1706,3,male,23.4,5,2,29.51,S,8,0,1
1709,3,male,21.6,4,4,17.67,S,9,0,1
1712,3,male,41.7,2,4,6.06,S,7,0,1
1715,3,male,53.3,3,2,77.82,S,6,0,1
1724,3,male,0.0,1,4,18.84,S,6,0,1
1728,3,female,34.0,0,0,46.85,S,1,1,1
1735,3,female,26.4,1,2,8.95,S,4,0,1
1740,3,male,17.7,4,0,30.94,S,5,0,1
1741,3,male,47.4,1,4,10.58,Q,6,0,1
1742,3,male,32.8,4,0,37.66,S,5,0,1
1748,3,female,12.2,0,4,21.97,S,5,0,1
1754,3,male,27.4,5,3,2.48,C,9,0,1
1755,3,male,55.3,2,0,7.05,S,3,0,1
1761,3,female,32.2,3,1,47.62,S,5,0,1
1766,3,male,3.7,0,1,7.62,S,2,0,1
1771,3,male,7.9,1,2,3.19,S,4,0,1
1772,3,male,28.2,3,1,17.24,S,5,0,1
1773,3,male,30.0,1,0,125.63,S,2,0,1
1774,3,female,39.6,0,4,98.8,S,5,0,1
1776,3,male,32.8,4,1,28.94,S,6,0,1
1783,3,male,26.0,5,2,0.88,S,8,0,1
1784,3,male,28.0,5,2,89.6,S,8,0,1
1785,3,female,44.4,4,0,26.39,S,5,0,1
1793,3,male,30.7,0,0,14.95,S,1,1,1
1800,3,male,34.7,1,1,12.29,Q,3,0,1
1801,3,male,41.5,2,0,15.77,S,3,0,1
1805,3,male,18.2,5,2,19.34,S,8,0,1
1810,3,male,27.6,0,1,56.72,S,2,0,1
1811,3,female,47.9,3,4,56.4,S,8,0,1
1818,3,male,13.6,0,3,0.06,S,4,0,1
1824,3,female,25.6,5,1,57.47,S,7,0,1
1830,3,male,11.9,5,2,13.12,C,8,0,1
1833,3,female,20.2,0,1,6.53,C,2,0,1
1834,3,male,11.7,4,4,64.97,S,9,0,1
1844,3,male,40.0,5,0,24.57,Q,6,0,1
1852,3,male,40.0,4,4,37.26,S,9,0,1
1853,3,female,1.3,0,2,35.67,S,3,0,1
1854,3,female,40.1,3,2,40.0,S,6,0,1
1856,3,male,22.2,3,4,0.95,C,8,0,1
1858,3,male,23.6,3,1,50.65,S,5,0,1
1865,3,male,13.8,1,4,0.4,S,6,0,1
1869,3,female,14.8,3,1,9.17,Q,5,0,1
1870,3,male,47.3,4,2,5.85,S,7,0,1
1873,3,male,32.4,4,0,7.05,S,5,0,1
1874,3,male,32.4,5,1,8.8,S,7,0,1
1880,3,male,34.1,5,0,5.84,C,6,0,1
1881,3,male,25.1,0,1,45.06,S,2,0,1
1882,3,male,24.4,5,4,73.97,S,10,0,1
1883,3,female,36.3,2,3,77.65,S,6,0,1
1895,3,male,26.8,2,1,16.05,Q,4,0,1
1899,3,female,24.0,0,4,1.27,S,5,0,1
1904,3,male,41.3,1,2,52.03,C,4,0,1
1911,3,female,33.0,3,0,11.53,S,4,0,1
1912,3,male,38.3,4,1,10.62,S,6,0,1
1915,3,male,3.9,4,0,4.78,C,5,0,1
1916,3,male,25.4,2,2,25.25,S,5,0,1
1920,3,male,22.1,3,1,14.52,S,5,0,1
1935,3,female,24.8,1,3,1.13,S,5,0,1
1943,3,male,11.5,3,0,4.2,S,4,0,1
1953,3,female,31.7,1,0,84.86,S,2,0,1
1954,3,male,28.9,1,1,44.74,C,3,0,1
1955,3,male,17.4,4,0,25.38,S,5,0,1
1958,3,female,35.0,0,2,40.1,S,3,0,1
1959,3,male,59.6,3,0,32.5,S,4,0,1
1962,3,female,17.0,2,0,22.68,S,3,0,1
1971,3,male,39.6,2,0,9.18,S,3,0,1
1975,3,male,20.1,2,4,0.99,C,7,0,1
1979,3,female,29.0,1,2,6.02,S,4,0,1
1989,3,male,37.3,1,4,2.91,S,6,0,1
1996,3,female,21.6,2,3,18.44,S,6,0,1
2002,3,male,41.6,1,3,14.5,S,5,0,1
2005,3,male,62.3,0,4,19.9,S,5,0,1
2012,3,male,10.0,5,1,49.37,S,7,0,1
2019,3,male,38.7,3,4,10.3,S,8,0,1
2022,3,male,19.3,5,1,45.35,C,7,0,1
2026,3,male,19.3,4,3,71.51,C,8,0,1
2027,3,male,37.2,2,2,11.31,C,5,0,1
2033,3,male,25.7,5,0,2.62,C,6,0,1
2040,3,male,12.5,5,3,14.7,S,9,0,1
2045,3,male,41.7,5,4,7.95,S,10,0,1
2047,3,female,35.1,5,1,12.22,S,7,0,1
2054,3,male,36.0,5,1,13.89,S,7,0,1
2058,3,female,29.0,3,1,70.36,S,5,0,1
2062,3,female,24.8,5,2,21.01,S,8,0,1
2065,3,male,34.4,1,1,13.62,C,3,0,1
2074,3,male,12.7,5,2,7.64,S,8,0,1
2078,3,male,27.7,2,0,53.77,S,3,0,1
2079,3,male,30.8,3,1,24.39,S,5,0,1
2083,3,male,19.1,2,1,6.5,S,4,0,1
2088,3,female,34.8,0,3,17.59,C,4,0,1
2091,3,female,31.3,0,0,53.29,S,1,1,1
2095,3,male,33.7,4,1,12.92,S,6,0,1
2100,3,male,44.7,0,3,28.34,S,4,0,1
2106,3,male,3.9,4,3,19.74,C,8,0,1
2107,3,female,35.5,1,0,6.31,S,2,0,1
2109,3,male,57.9,0,4,47.02,S,5,0,1
2113,3,male,39.5,0,3,62.21,S,4,0,1
2114,3,female,29.7,1,1,8.01,C,3,0,1
2124,3,male,21.5,2,1,3.21,S,4,0,1
2125,3,female,5.2,1,2,4.3,S,4,0,1
2134,3,male,44.3,3,1,2.61,Q,5,0,1
2135,3,male,4.9,1,4,44.16,S,6,0,1
2137,3,male,33.2,5,0,8.3,S,6,0,1
2139,3,male,29.6,3,1,0.98,Q,5,0,1
2140,3,female,45.6,2,3,42.08,S,6,0,1
2142,3,male,29.0,5,0,68.55,S,6,0,1
2145,3,male,9.6,2,0,39.32,S,3,0,1
2152,3,female,41.6,0,4,27.75,S,5,0,1
2153,3,female,10.3,1,4,6.48,Q,6,0,1
2160,3,male,29.7,2,2,23.21,C,5,0,1
2161,3,male,25.0,1,3,3.91,S,5,0,1
2163,3,male,22.1,2,3,4.12,C,6,0,1
2165,3,male,16.0,5,1,6.78,S,7,0,1
2166,3,male,14.3,4,0,76.62,S,5,0,1
2168,3,male,34.2,1,1,28.69,C,3,0,1
2175,3,male,37.1,1,1,0.8,S,3,0,1
2178,3,male,29.1,4,4,66.11,S,9,0,1
2187,3,female,40.7,4,2,12.92,Q,7,0,1
2191,3,male,35.3,1,4,16.19,S,6,0,1
2197,3,male,18.0,0,1,29.64,S,2,0,1
2200,3,female,55.4,1,1,6.11,C,3,0,1
2205,3,female,38.9,1,4,8.43,S,6,0,1
2207,3,male,53.6,2,3,3.31,C,6,0,1
2209,3,male,19.5,1,0,2.01,C,2,0,1
2210,3,male,40.6,4,4,5.12,S,9,0,1
2214,3,male,47.8,1,2,8.86,C,4,0,1
2218,3,female,41.5,0,4,9.9,C,5,0,1
2230,3,male,33.4,5,0,111.33,S,6,0,1
2232,3,female,20.8,1,0,0.96,S,2,0,1
2233,3,male,26.9,0,1,29.25,Q,2,0,1
2234,3,male,16.7,5,3,3.38,S,9,0,1
2244,3,male,20.2,5,4,76.03,S,10,0,1
2247,3,female,29.2,1,3,12.28,S,5,0,1
2251,3,male,19.8,3,4,24.48,S,8,0,1
2254,3,male,32.7,4,3,2.75,Q,8,0,1
2260,3,male,11.8,2,0,40.65,S,3,0,1
2262,3,male,21.3,2,1,65.02,S,4,0,1
2267,3,male,49.0,3,3,6.89,C,7,0,1
2276,3,female,39.5,3,0,25.78,Q,4,0,1
2286,3,male,41.6,2,1,40.13,S,4,0,1
2304,3,female,21.3,1,1,0.23,C,3,0,1
2311,3,female,20.0,5,1,20.94,S,7,0,1
2313,3,female,52.9,3,0,22.57,S,4,0,1
2314,3,male,39.9,2,2,82.68,S,5,0,1
