,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
1145,1,male,66.7,4,2,31.28,S,7,0,1
1146,3,female,30.2,5,0,5.25,S,6,0,1
1147,3,female,37.4,4,0,12.02,S,5,0,1
1148,2,male,0.7,0,0,45.19,S,1,1,1
1150,3,female,36.3,0,0,83.29,S,1,1,1
1151,3,male,6.4,4,3,16.71,S,8,0,1
1152,3,male,36.7,1,0,7.94,S,2,0,1
1153,2,male,18.8,0,4,7.55,S,5,0,1
1155,2,male,18.8,3,1,14.69,S,5,0,1
1157,1,male,33.7,0,3,37.88,S,4,0,1
1158,2,male,16.3,0,0,17.51,S,1,1,1
1160,3,male,40.6,1,1,25.48,S,3,0,1
1165,3,female,19.6,3,2,39.43,S,6,0,1
1166,3,male,12.5,0,2,0.55,S,3,0,1
1172,3,female,53.3,1,4,1.73,S,6,0,1
1176,3,male,60.2,1,0,2.93,S,2,0,1
1178,3,female,19.1,3,3,45.74,S,7,0,1
1180,3,male,32.4,0,3,64.12,S,4,0,1
1183,2,male,27.9,1,2,13.35,S,4,0,1
1189,3,male,27.6,1,4,1.41,S,6,0,1
1195,3,female,14.1,1,3,10.03,S,5,0,1
1197,1,female,28.0,0,1,18.87,S,2,0,1
1198,3,male,42.9,4,3,61.54,S,8,0,1
1200,3,female,10.3,5,3,68.86,S,9,0,1
1205,1,female,25.2,1,1,88.38,S,3,0,1
1214,2,male,23.3,3,0,61.08,S,4,0,1
1218,3,male,31.4,0,2,0.75,S,3,0,1
1220,3,male,49.3,2,1,24.44,S,4,0,1
1223,3,male,21.8,1,1,15.61,S,3,0,1
1230,1,female,1.4,0,4,1.71,S,5,0,1
1236,1,male,24.6,4,2,14.03,S,7,0,1
1240,3,male,43.2,5,1,50.12,S,7,0,1
1242,2,male,37.6,4,4,0.41,S,9,0,1
1243,1,female,8.3,1,0,5.26,S,2,0,1
1244,3,male,49.5,0,2,14.46,S,3,0,1
1245,2,female,27.6,4,0,35.71,S,5,0,1
1248,3,male,43.1,3,0,19.84,S,4,0,1
1250,2,male,16.1,1,2,74.26,S,4,0,1
1261,3,female,28.7,0,2,1.36,S,3,0,1
1270,2,male,8.9,0,1,13.09,S,2,0,1
1272,3,male,22.8,3,3,36.55,S,7,0,1
1277,3,female,40.4,0,3,9.65,S,4,0,1
1298,3,male,32.3,5,3,83.95,S,9,0,1
1304,3,male,24.5,5,3,16.89,S,9,0,1
1305,3,male,24.9,5,4,10.05,S,10,0,1
1306,2,male,31.2,3,0,85.26,S,4,0,1
1307,1,male,33.9,5,1,30.0,S,7,0,1
1309,2,male,24.3,5,0,29.49,S,6,0,1
1313,2,male,45.3,3,1,13.71,S,5,0,1
1315,3,female,18.9,4,4,37.6,S,9,0,1
1324,3,female,32.3,2,3,2.1,S,6,0,1
1328,3,male,31.9,3,4,35.7,S,8,0,1
1333,3,male,31.0,0,1,1.61,S,2,0,1
1334,3,female,28.1,3,2,2.04,S,6,0,1
1342,3,male,34.2,4,4,34.51,S,9,0,1
1343,3,female,21.0,1,1,14.92,S,3,0,1
1344,2,male,46.2,3,2,15.61,S,6,0,1
1348,3,male,32.2,5,0,3.92,S,6,0,1
1350,1,female,32.7,1,4,43.35,S,6,0,1
1355,3,female,34.4,4,0,75.26,S,5,0,1
1356,1,male,38.1,0,1,9.52,S,2,0,1
1360,2,female,24.9,0,2,65.17,S,3,0,1
1362,3,male,34.2,5,0,17.47,S,6,0,1
1363,2,female,34.6,5,0,64.49,S,6,0,1
1364,1,male,35.5,4,0,11.32,S,5,0,1
1366,3,female,9.2,0,0,45.52,S,1,1,1
1375,1,male,28.4,3,3,3.65,S,7,0,1
1384,3,male,46.8,0,1,1.16,S,2,0,1
1386,1,female,33.1,5,3,48.42,S,9,0,1
1388,2,female,44.3,0,2,30.21,S,3,0,1
1395,3,female,0.0,5,1,0.68,S,7,0,1
1399,3,female,23.2,2,1,8.42,S,4,0,1
1403,3,male,68.9,0,0,35.86,S,1,1,1
1404,3,female,47.3,5,0,55.47,S,6,0,1
1406,1,male,28.8,0,1,40.55,S,2,0,1
1409,3,male,39.9,0,4,36.73,S,5,0,1
1415,2,male,10.9,0,2,33.86,S,3,0,1
1419,2,male,44.7,1,1,8.69,S,3,0,1
1424,3,male,33.4,3,2,3.86,S,6,0,1
1425,3,male,0.0,2,0,99.12,S,3,0,1
1427,3,male,27.4,5,4,21.41,S,10,0,1
1429,3,male,30.1,5,2,53.46,S,8,0,1
1433,2,male,49.8,5,1,8.71,S,7,0,1
1437,3,male,64.1,4,4,57.59,S,9,0,1
1440,2,male,14.5,3,0,2.61,S,4,0,1
1442,1,female,34.4,4,2,43.11,S,7,0,1
1444,1,male,36.6,0,2,7.23,S,3,0,1
1446,3,male,25.7,3,0,27.51,S,4,0,1
1447,3,female,25.6,5,4,5.41,S,10,0,1
1449,2,male,19.2,5,1,53.56,S,7,0,1
1452,1,female,39.0,2,4,33.67,S,7,0,1
1455,3,female,15.4,4,1,0.53,S,6,0,1
1456,3,male,25.7,1,4,27.61,S,6,0,1
1457,3,male,16.6,0,2,26.41,S,3,0,1
1459,3,male,22.0,3,1,1.66,S,5,0,1
1461,3,male,49.3,1,2,48.64,S,4,0,1
1463,3,male,33.1,1,3,2.5,S,5,0,1
1464,1,female,29.5,0,4,39.41,S,5,0,1
1468,3,male,54.5,5,0,27.3,S,6,0,1
1471,3,female,39.0,1,4,84.1,S,6,0,1
1472,2,male,25.0,5,2,1.8,S,8,0,1
1477,2,male,27.6,1,2,0.01,S,4,0,1
1478,2,male,16.7,5,4,8.14,S,10,0,1
1480,2,male,12.9,1,2,37.93,S,4,0,1
1487,3,male,29.6,0,3,63.92,S,4,0,1
1495,2,female,34.4,1,1,6.99,S,3,0,1
1509,1,male,49.2,4,0,61.7,S,5,0,1
1510,3,male,31.1,4,3,5.13,S,8,0,1
1516,3,female,13.1,5,2,7.34,S,8,0,1
1517,3,male,36.8,1,4,66.07,S,6,0,1
1519,1,male,16.0,4,1,100.58,S,6,0,1
1532,2,male,30.2,3,1,21.41,S,5,0,1
1540,1,male,59.7,2,2,10.02,S,5,0,1
1544,3,male,31.7,2,3,36.99,S,6,0,1
1546,3,male,39.6,3,0,39.81,S,4,0,1
1549,1,male,19.4,2,4,18.03,S,7,0,1
1550,1,female,3.0,3,0,10.79,S,4,0,1
1553,3,female,41.5,1,0,2.38,S,2,0,1
1559,3,male,36.4,0,1,51.19,S,2,0,1
1562,3,male,30.8,2,1,49.23,S,4,0,1
1564,3,female,50.8,5,0,3.01,S,6,0,1
1566,3,male,49.7,4,3,9.28,S,8,0,1
1568,3,female,42.8,0,2,25.12,S,3,0,1
1572,3,female,24.5,4,4,8.85,S,9,0,1
1573,3,male,16.8,4,2,29.53,S,7,0,1
1577,3,male,9.5,1,0,2.77,S,2,0,1
1584,2,female,31.8,2,2,136.86,S,5,0,1
1586,1,male,18.3,3,1,4.26,S,5,0,1
1590,2,female,38.8,3,4,149.88,S,8,0,1
1591,3,female,22.4,0,3,53.39,S,4,0,1
1594,3,female,39.8,2,4,31.63,S,7,0,1
1599,3,female,48.0,2,4,34.44,S,7,0,1
1611,3,male,30.4,1,2,6.81,S,4,0,1
1615,2,male,27.4,0,3,16.95,S,4,0,1
1616,1,male,18.3,1,4,5.74,S,6,0,1
1617,2,male,25.4,0,0,30.67,S,1,1,1
1619,3,male,18.1,2,4,22.23,S,7,0,1
1623,3,female,48.1,0,2,14.15,S,3,0,1
1625,3,male,32.2,4,1,29.72,S,6,0,1
1630,1,male,16.2,5,4,62.92,S,10,0,1
1632,3,male,40.4,5,3,21.58,S,9,0,1
1633,1,female,15.0,2,3,11.44,S,6,0,1
1639,3,male,20.7,4,1,43.83,S,6,0,1
1643,3,female,3.4,2,4,76.25,S,7,0,1
1655,3,male,25.6,2,4,30.66,S,7,0,1
1664,1,female,34.8,0,4,51.51,S,5,0,1
1665,1,male,13.8,1,3,12.65,S,5,0,1
1669,2,female,36.0,5,3,37.49,S,9,0,1
1671,2,female,38.3,2,3,12.28,S,6,0,1
1672,3,male,14.6,1,2,32.52,S,4,0,1
1674,3,female,20.4,2,3,97.2,S,6,0,1
1679,2,female,36.1,3,2,69.38,S,6,0,1
1681,3,male,5.6,3,4,2.21,S,8,0,1
1683,3,male,52.1,3,4,114.48,S,8,0,1
1685,2,male,55.3,0,0,33.75,S,1,1,1
1686,2,male,14.1,3,0,18.59,S,4,0,1
1689,3,female,42.0,2,2,0.94,S,5,0,1
1700,3,male,41.5,5,3,50.5,S,9,0,1
1706,3,male,23.4,5,2,29.51,S,8,0,1
1709,3,male,21.6,4,4,17.67,S,9,0,1
1712,3,male,41.7,2,4,6.06,S,7,0,1
1715,3,male,53.3,3,2,77.82,S,6,0,1
1717,1,male,12.4,3,3,7.22,S,7,0,1
1718,2,male,33.8,4,0,17.92,S,5,0,1
1724,3,male,0.0,1,4,18.84,S,6,0,1
1727,1,male,23.5,2,4,10.87,S,7,0,1
1728,3,female,34.0,0,0,46.85,S,1,1,1
1731,1,male,25.7,4,2,6.93,S,7,0,1
1735,3,female,26.4,1,2,8.95,S,4,0,1
1740,3,male,17.7,4,0,30.94,S,5,0,1
1742,3,male,32.8,4,0,37.66,S,5,0,1
1748,3,female,12.2,0,4,21.97,S,5,0,1
1755,3,male,55.3,2,0,7.05,S,3,0,1
1756,2,female,40.9,3,4,14.75,S,8,0,1
1761,3,female,32.2,3,1,47.62,S,5,0,1
1766,3,male,3.7,0,1,7.62,S,2,0,1
1771,3,male,7.9,1,2,3.19,S,4,0,1
1772,3,male,28.2,3,1,17.24,S,5,0,1
1773,3,male,30.0,1,0,125.63,S,2,0,1
1774,3,female,39.6,0,4,98.8,S,5,0,1
1776,3,male,32.8,4,1,28.94,S,6,0,1
1779,2,male,5.6,3,1,7.38,S,5,0,1
1781,2,male,39.4,0,4,5.92,S,5,0,1
1783,3,male,26.0,5,2,0.88,S,8,0,1
1784,3,male,28.0,5,2,89.6,S,8,0,1
1785,3,female,44.4,4,0,26.39,S,5,0,1
1786,2,male,29.4,1,2,6.1,S,4,0,1
1793,3,male,30.7,0,0,14.95,S,1,1,1
1801,3,male,41.5,2,0,15.77,S,3,0,1
1805,3,male,18.2,5,2,19.34,S,8,0,1
1806,2,male,15.2,4,4,26.83,S,9,0,1
1810,3,male,27.6,0,1,56.72,S,2,0,1
1811,3,female,47.9,3,4,56.4,S,8,0,1
1815,1,male,23.6,0,2,19.16,S,3,0,1
1817,1,female,21.8,3,2,29.32,S,6,0,1
1818,3,male,13.6,0,3,0.06,S,4,0,1
1823,1,female,40.9,2,1,3.38,S,4,0,1
1824,3,female,25.6,5,1,57.47,S,7,0,1
1827,1,male,36.0,3,4,21.17,S,8,0,1
1834,3,male,11.7,4,4,64.97,S,9,0,1
1835,1,female,37.7,4,3,30.82,S,8,0,1
1838,1,female,39.5,3,1,16.49,S,5,0,1
1848,2,male,43.4,4,1,59.49,S,6,0,1
1851,1,female,22.4,3,3,81.69,S,7,0,1
1852,3,male,40.0,4,4,37.26,S,9,0,1
