,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
682,1,female,28.7,4,4,6.3,Q,9,0,0
691,3,male,46.1,0,1,15.47,Q,2,0,0
700,2,female,26.0,4,4,43.65,Q,9,0,0
719,3,female,22.1,0,2,1.94,Q,3,0,1
729,1,male,48.2,5,2,1.98,Q,8,0,0
734,3,female,18.3,2,4,0.23,Q,7,0,0
735,2,female,20.4,0,4,5.93,Q,5,0,1
750,3,male,36.6,3,0,7.61,Q,4,0,0
762,3,female,31.6,4,0,37.87,Q,5,0,0
763,1,male,34.0,4,0,32.43,Q,5,0,1
764,1,female,29.9,4,0,10.12,Q,5,0,0
794,1,female,45.7,5,2,54.84,Q,8,0,0
798,1,male,14.7,1,2,30.16,Q,4,0,1
816,3,female,12.2,0,1,41.79,Q,2,0,0
848,1,male,19.0,5,4,33.01,Q,10,0,0
883,1,male,16.8,2,3,2.98,Q,6,0,0
890,1,female,18.2,1,1,36.31,Q,3,0,1
892,3,male,43.1,1,4,50.74,Q,6,0,1
923,2,female,45.3,5,3,53.28,Q,9,0,1
934,2,male,34.5,1,3,11.89,Q,5,0,0
975,3,female,25.7,4,4,47.34,Q,9,0,0
978,1,male,47.1,0,3,139.48,Q,4,0,0
988,3,male,29.1,5,0,87.89,Q,6,0,0
994,3,female,11.8,3,3,34.51,Q,7,0,0
995,1,female,27.6,3,0,29.76,Q,4,0,0
998,3,male,25.8,1,0,37.8,Q,2,0,1
1006,3,male,27.3,4,3,105.81,Q,8,0,1
1017,3,male,6.0,2,3,42.18,Q,6,0,0
1019,3,female,35.4,0,1,60.92,Q,2,0,0
1041,3,male,23.8,2,0,30.13,Q,3,0,1
1052,3,female,32.5,1,4,2.03,Q,6,0,1
1056,2,male,33.4,2,1,28.23,Q,4,0,1
1066,1,male,41.0,3,3,14.03,Q,7,0,0
1070,2,male,37.8,1,4,42.57,Q,6,0,0
1096,3,female,29.4,4,1,20.89,Q,6,0,0
1126,3,female,45.3,3,4,51.54,Q,8,0,0
1129,2,female,9.8,5,3,50.13,Q,9,0,0
1130,3,male,19.3,1,3,25.93,Q,5,0,1
1132,3,male,31.8,2,1,3.19,Q,4,0,0
1156,2,male,50.4,4,1,8.67,Q,6,0,0
1163,2,male,43.1,5,1,10.61,Q,7,0,1
1171,3,female,28.3,2,2,4.33,Q,5,0,1
1173,3,male,24.2,0,4,67.74,Q,5,0,0
1185,3,male,45.3,3,0,11.88,Q,4,0,1
1187,3,female,42.5,4,1,12.71,Q,6,0,0
1204,3,male,22.4,1,2,4.08,Q,4,0,0
1213,2,male,10.6,1,1,2.34,Q,3,0,1
1217,3,male,38.0,0,1,7.95,Q,2,0,1
1234,3,male,50.0,3,1,80.59,Q,5,0,1
1254,1,male,29.6,5,2,57.21,Q,8,0,1
1281,3,female,42.2,4,3,72.55,Q,8,0,1
1288,1,male,32.2,4,1,6.9,Q,6,0,0
1294,2,male,12.5,5,2,1.99,Q,8,0,1
1308,2,male,46.1,4,4,51.42,Q,9,0,0
1323,3,male,28.8,1,3,5.28,Q,5,0,0
1327,1,male,6.8,2,1,17.57,Q,4,0,1
1335,3,male,49.7,0,3,4.36,Q,4,0,1
1337,2,male,12.5,3,2,8.43,Q,6,0,1
1340,1,female,29.7,1,1,51.13,Q,3,0,0
1353,3,female,40.8,2,0,16.92,Q,3,0,1
1367,2,female,40.3,1,4,0.67,Q,6,0,1
1370,3,male,16.4,0,3,16.14,Q,4,0,1
1397,3,male,31.3,5,1,1.09,Q,7,0,0
1398,1,male,28.7,2,4,5.39,Q,7,0,0
1407,1,male,37.3,1,0,3.52,Q,2,0,1
1428,2,female,40.0,1,0,5.85,Q,2,0,1
1448,3,male,15.4,2,3,11.25,Q,6,0,1
1460,1,male,45.2,2,1,21.6,Q,4,0,0
1475,1,male,47.6,2,1,93.2,Q,4,0,1
1499,3,male,30.2,0,0,123.45,Q,1,1,1
1501,3,female,32.5,4,4,57.12,Q,9,0,0
1505,2,female,10.9,2,2,28.39,Q,5,0,0
1506,3,male,21.0,0,1,34.28,Q,2,0,0
1508,1,female,17.4,2,3,127.1,Q,6,0,0
1511,2,male,56.6,3,0,7.3,Q,4,0,1
1512,3,male,29.0,5,1,44.18,Q,7,0,1
1528,1,male,22.3,4,0,20.9,Q,5,0,1
1529,3,male,0.7,5,4,16.63,Q,10,0,0
1533,1,female,1.5,1,0,40.82,Q,2,0,0
1552,1,male,16.6,2,1,13.66,Q,4,0,1
1556,3,female,8.9,0,1,11.6,Q,2,0,0
1585,3,male,33.3,2,1,3.83,Q,4,0,0
1595,1,female,1.5,0,2,4.07,Q,3,0,0
1597,3,male,0.9,0,3,72.67,Q,4,0,0
1612,1,male,24.0,4,3,23.0,Q,8,0,0
1618,1,male,35.6,3,3,4.22,Q,7,0,0
1635,3,female,34.7,2,1,70.15,Q,4,0,0
1641,2,male,45.4,1,0,31.46,Q,2,0,1
1645,3,male,31.6,2,1,18.9,Q,4,0,1
1649,2,female,10.8,5,1,40.96,Q,7,0,1
1657,1,male,17.4,2,2,26.17,Q,5,0,0
1660,3,male,31.6,1,4,17.38,Q,6,0,0
1666,3,male,13.4,2,0,13.88,Q,3,0,0
1670,3,male,35.3,0,3,30.06,Q,4,0,0
1687,3,female,12.6,2,0,63.1,Q,3,0,0
1698,3,male,34.5,1,3,2.41,Q,5,0,1
1707,3,male,23.9,0,3,58.58,Q,4,0,0
1719,2,male,19.0,2,0,15.49,Q,3,0,0
1741,3,male,47.4,1,4,10.58,Q,6,0,1
1751,3,male,26.3,0,3,11.69,Q,4,0,0
1753,3,female,26.8,4,4,26.02,Q,9,0,0
1768,3,female,10.7,2,4,50.74,Q,7,0,0
1792,3,male,34.5,0,2,39.76,Q,3,0,0
1798,1,male,51.1,3,4,62.17,Q,8,0,0
1800,3,male,34.7,1,1,12.29,Q,3,0,1
1804,3,male,49.3,0,4,29.58,Q,5,0,0
1841,3,female,33.3,1,0,41.25,Q,2,0,0
1844,3,male,40.0,5,0,24.57,Q,6,0,1
1849,2,female,37.1,1,3,50.03,Q,5,0,1
1869,3,female,14.8,3,1,9.17,Q,5,0,1
1895,3,male,26.8,2,1,16.05,Q,4,0,1
1901,1,male,6.4,1,1,39.92,Q,3,0,0
1918,3,male,25.8,2,3,21.63,Q,6,0,0
1919,3,female,24.6,3,4,31.32,Q,8,0,0
1956,1,male,22.5,5,0,11.87,Q,6,0,1
2004,3,female,47.6,2,0,5.61,Q,3,0,0
2015,3,male,6.3,3,2,6.95,Q,6,0,0
2029,2,female,15.4,5,0,22.13,Q,6,0,1
2050,3,female,32.6,5,0,17.72,Q,6,0,0
2059,1,male,20.5,5,1,3.16,Q,7,0,0
2069,3,female,59.7,5,4,58.01,Q,10,0,0
2086,3,male,32.5,3,3,30.42,Q,7,0,0
2094,3,male,24.5,4,0,53.15,Q,5,0,0
2096,3,male,6.8,1,4,31.25,Q,6,0,0
2103,2,male,31.1,5,3,9.19,Q,9,0,1
2116,1,male,0.5,3,1,48.21,Q,5,0,0
2134,3,male,44.3,3,1,2.61,Q,5,0,1
2136,3,male,32.1,0,4,26.56,Q,5,0,0
2139,3,male,29.6,3,1,0.98,Q,5,0,1
2153,3,female,10.3,1,4,6.48,Q,6,0,1
2159,2,female,34.7,0,2,14.85,Q,3,0,1
2164,3,female,4.0,2,1,84.66,Q,4,0,0
2183,2,male,22.9,0,0,3.21,Q,1,1,0
2185,1,male,37.7,0,3,39.13,Q,4,0,1
2187,3,female,40.7,4,2,12.92,Q,7,0,1
2215,2,female,29.9,0,2,40.85,Q,3,0,0
2233,3,male,26.9,0,1,29.25,Q,2,0,1
2236,1,male,31.4,3,0,98.09,Q,4,0,1
2238,3,male,12.8,3,1,17.86,Q,5,0,0
2254,3,male,32.7,4,3,2.75,Q,8,0,1
2255,3,female,41.5,1,1,26.43,Q,3,0,0
2268,2,male,20.8,2,0,78.55,Q,3,0,0
2270,3,male,36.7,0,0,24.08,Q,1,1,0
2276,3,female,39.5,3,0,25.78,Q,4,0,1
2303,1,female,44.9,0,3,10.68,Q,4,0,0
2306,1,female,35.4,2,2,16.22,Q,5,0,0
2319,2,male,9.6,5,4,3.98,Q,10,0,0
2356,2,female,30.6,1,3,22.28,Q,5,0,1
2372,1,female,21.6,4,1,40.79,Q,6,0,1
2376,2,male,23.9,4,2,26.43,Q,7,0,0
2385,3,male,24.3,4,2,55.8,Q,7,0,0
2388,3,female,27.0,1,1,79.91,Q,3,0,1
2426,1,female,30.9,1,4,53.14,Q,6,0,0
2428,3,female,37.9,0,0,0.97,Q,1,1,0
2445,1,male,26.7,4,0,20.32,Q,5,0,0
2446,1,male,48.3,1,0,1.55,Q,2,0,0
2461,1,male,42.8,5,0,17.47,Q,6,0,1
2475,1,male,48.6,2,4,16.44,Q,7,0,1
2481,3,female,43.5,3,0,4.31,Q,4,0,1
2487,3,male,14.5,5,1,52.92,Q,7,0,1
2490,3,female,13.9,2,2,47.69,Q,5,0,0
2525,3,female,0.0,5,4,8.32,Q,10,0,0
2526,3,male,5.7,0,0,111.03,Q,1,1,0
2527,3,male,38.3,3,2,37.51,Q,6,0,1
2541,3,male,17.7,1,4,13.02,Q,6,0,1
2543,3,male,0.0,5,3,14.21,Q,9,0,0
2548,3,male,24.0,5,3,6.11,Q,9,0,0
2550,2,male,52.2,3,2,3.54,Q,6,0,0
2576,1,male,24.5,4,2,26.04,Q,7,0,1
2581,2,male,30.8,3,2,35.43,Q,6,0,1
2608,2,male,13.9,4,2,6.14,Q,7,0,1
2609,2,female,18.1,5,3,5.07,Q,9,0,0
2612,3,male,35.8,0,3,15.0,Q,4,0,0
2629,3,male,39.1,5,3,76.82,Q,9,0,0
2630,3,male,17.4,5,2,47.35,Q,8,0,1
2631,3,male,44.4,5,2,78.44,Q,8,0,1
2648,2,female,22.3,1,3,2.31,Q,5,0,0
2675,3,female,21.4,0,1,48.09,Q,2,0,0
2681,3,female,17.3,1,1,17.75,Q,3,0,1
2690,2,male,11.0,2,2,5.77,Q,5,0,0
2708,3,male,40.1,1,3,44.22,Q,5,0,0
2711,3,male,22.2,0,0,22.19,Q,1,1,0
2716,2,male,35.8,1,1,18.89,Q,3,0,1
2726,1,male,36.0,3,3,24.62,Q,7,0,0
2735,2,female,16.5,4,2,15.0,Q,7,0,1
2738,2,female,29.7,3,2,6.4,Q,6,0,1
2741,1,male,9.4,0,4,95.51,Q,5,0,0
2743,3,male,10.8,1,0,75.44,Q,2,0,0
2745,1,female,32.4,5,1,7.36,Q,7,0,1
2753,2,female,39.8,5,1,2.4,Q,7,0,0
2754,1,female,48.5,1,1,0.2,Q,3,0,1
2762,2,male,33.7,3,2,28.12,Q,6,0,1
2794,3,female,37.3,2,0,39.49,Q,3,0,0
2802,2,male,47.8,4,4,10.81,Q,9,0,1
2810,3,male,26.2,3,1,5.06,Q,5,0,0
2826,1,male,32.1,3,3,27.17,Q,7,0,1
2837,2,female,20.9,2,0,51.9,Q,3,0,0
2842,3,female,14.7,3,2,8.02,Q,6,0,1
2867,2,female,44.8,2,3,41.16,Q,6,0,1
2872,3,male,19.9,5,3,16.44,Q,9,0,1
2886,2,female,41.8,1,2,101.55,Q,4,0,0
2898,3,female,38.5,4,1,31.4,Q,6,0,0
2918,2,male,24.3,4,4,4.75,Q,9,0,0
2921,3,female,15.5,5,2,62.86,Q,8,0,1
2925,3,male,31.2,4,2,9.44,Q,7,0,1
2943,3,female,16.6,3,0,95.69,Q,4,0,1
2947,3,female,24.4,1,0,65.12,Q,2,0,0
2950,3,male,54.4,3,3,21.69,Q,7,0,1
2951,3,female,15.4,2,2,13.02,Q,5,0,1
2955,3,female,20.6,0,4,53.85,Q,5,0,1
2968,2,female,0.0,1,3,40.36,Q,5,0,1
2972,1,male,47.3,3,4,6.02,Q,8,0,1
2974,3,male,24.8,5,3,38.41,Q,9,0,0
3010,3,male,16.8,3,0,29.69,Q,4,0,0
3020,3,female,29.5,5,1,18.42,Q,7,0,0
3025,3,female,8.2,0,3,21.39,Q,4,0,0
3056,3,male,48.0,1,0,18.65,Q,2,0,0
3057,2,male,36.4,3,2,2.08,Q,6,0,0
3059,2,male,50.5,5,0,10.1,Q,6,0,1
3081,3,female,48.6,3,1,6.23,Q,5,0,1
3087,1,male,38.4,1,1,28.72,Q,3,0,0
3091,3,male,12.8,1,4,133.46,Q,6,0,1
3104,2,male,26.4,5,1,34.37,Q,7,0,0
3121,3,female,32.4,2,1,1.86,Q,4,0,0
3122,3,male,36.8,1,1,68.8,Q,3,0,0
3145,2,male,31.8,2,1,11.47,Q,4,0,0
3158,2,male,28.2,1,1,49.67,Q,3,0,1
3164,3,male,21.4,1,3,5.88,Q,5,0,0
3166,3,male,24.7,0,2,4.22,Q,3,0,1
3169,2,male,20.3,5,0,32.56,Q,6,0,0
3184,2,male,39.0,4,3,49.14,Q,8,0,0
3203,3,female,41.3,1,4,2.32,Q,6,0,1
3210,2,male,28.2,2,2,20.43,Q,5,0,0
3216,3,male,7.3,2,0,27.28,Q,3,0,0
3241,2,male,17.9,1,1,42.66,Q,3,0,0
3261,2,female,5.7,2,3,13.02,Q,6,0,0
3268,1,male,10.9,1,0,35.26,Q,2,0,1
3276,1,female,49.5,5,1,20.59,Q,7,0,1
3279,3,male,49.8,4,3,5.26,Q,8,0,1
3285,3,female,33.5,3,3,42.11,Q,7,0,0
3301,1,male,27.7,0,2,43.99,Q,3,0,1
3302,1,male,0.0,3,1,26.64,Q,5,0,0
3330,3,female,13.8,3,3,40.45,Q,7,0,1
3397,2,male,32.2,1,3,19.25,Q,5,0,1
3399,1,female,15.3,1,1,12.67,Q,3,0,0
3410,3,female,50.0,3,1,9.48,Q,5,0,0
3444,3,male,15.8,2,3,3.89,Q,6,0,1
3457,3,female,18.4,5,4,39.72,Q,10,0,1
3478,3,male,44.3,2,4,14.1,Q,7,0,0
3489,3,male,45.0,0,3,75.53,Q,4,0,0
3491,1,female,25.1,0,2,101.47,Q,3,0,0
3494,3,male,49.6,2,0,11.95,Q,3,0,1
3495,3,male,29.9,4,2,15.84,Q,7,0,0
3508,1,male,25.6,2,4,27.6,Q,7,0,1
3549,1,female,36.4,1,2,67.99,Q,4,0,0
3551,3,male,23.7,4,3,31.81,Q,8,0,0
3559,3,male,35.7,3,2,12.13,Q,6,0,0
3571,2,male,27.4,0,0,67.11,Q,1,1,0
3610,3,female,23.7,3,2,32.65,Q,6,0,0
3620,3,male,49.2,1,1,0.07,Q,3,0,1
3622,2,male,21.1,2,1,0.05,Q,4,0,0
3625,3,female,0.0,0,3,31.83,Q,4,0,0
3631,2,male,40.8,3,0,56.96,Q,4,0,0
3638,3,male,14.6,0,3,22.23,Q,4,0,0
3649,3,male,40.9,1,2,170.77,Q,4,0,1
3650,2,male,28.5,3,1,271.93,Q,5,0,1
3651,2,male,29.5,4,4,6.81,Q,9,0,0
3662,2,female,15.1,5,1,25.9,Q,7,0,0
3675,3,female,20.2,0,1,23.64,Q,2,0,0
3688,3,female,19.1,5,3,8.5,Q,9,0,0
3701,3,male,41.3,5,4,11.36,Q,10,0,1
3707,3,female,31.6,3,0,20.28,Q,4,0,0
3709,3,female,20.3,5,4,12.91,Q,10,0,1
3712,3,male,15.5,4,4,91.62,Q,9,0,1
3715,3,male,7.4,0,1,35.37,Q,2,0,0
3729,3,male,42.2,0,1,8.64,Q,2,0,0
3737,2,male,46.9,4,2,31.79,Q,7,0,1
3744,1,female,52.8,5,4,13.22,Q,10,0,0
3754,3,male,0.0,4,3,17.1,Q,8,0,0
3766,3,male,31.4,5,2,97.78,Q,8,0,0
3813,1,female,16.7,4,3,116.08,Q,8,0,0
3814,3,female,33.1,1,1,36.12,Q,3,0,0
3834,3,male,16.6,0,2,39.6,Q,3,0,0
3843,3,female,21.4,2,0,37.27,Q,3,0,0
3850,3,female,36.5,2,0,12.98,Q,3,0,0
3868,1,male,25.3,1,1,24.12,Q,3,0,1
3872,3,male,41.1,3,4,10.81,Q,8,0,0
3881,2,male,23.8,5,1,19.57,Q,7,0,1
3891,3,male,7.6,1,1,17.57,Q,3,0,0
3897,3,female,30.7,4,0,77.92,Q,5,0,1
3903,3,female,1.5,5,1,1.59,Q,7,0,0
3933,3,male,45.9,4,0,11.09,Q,5,0,0
3944,2,male,43.8,1,1,3.34,Q,3,0,0
3945,3,male,49.7,5,4,12.39,Q,10,0,0
3953,3,female,17.5,3,1,32.63,Q,5,0,0
3968,3,male,30.1,5,1,0.88,Q,7,0,0
3976,3,male,19.7,3,2,62.54,Q,6,0,0
3983,2,male,21.7,3,1,101.71,Q,5,0,0
3993,3,female,31.3,4,4,25.09,Q,9,0,0
3995,1,female,28.7,4,4,0.12,Q,9,0,0
4024,2,female,22.7,4,4,12.59,Q,9,0,1
4069,1,female,35.1,5,2,13.11,Q,8,0,1
4082,1,male,32.3,1,2,6.71,Q,4,0,1
4099,3,male,24.3,5,4,1.57,Q,10,0,0
4109,3,female,23.8,1,4,20.28,Q,6,0,0
4120,1,male,51.1,2,4,2.56,Q,7,0,0
4124,3,male,34.7,2,1,28.65,Q,4,0,1
4126,3,female,16.9,3,3,39.31,Q,7,0,1
4132,2,male,10.8,2,1,36.42,Q,4,0,1
4134,2,male,35.6,1,4,40.37,Q,6,0,0
4143,3,male,38.8,0,0,40.06,Q,1,1,1
4153,2,male,36.8,0,0,25.28,Q,1,1,0
4159,1,male,29.3,4,3,10.18,Q,8,0,0
4169,3,male,15.5,3,4,6.27,Q,8,0,0
4190,3,female,26.3,4,3,1.29,Q,8,0,1
4196,1,male,31.2,3,0,28.29,Q,4,0,0
4204,2,female,51.7,1,4,4.77,Q,6,0,0
4212,3,female,60.9,2,0,47.57,Q,3,0,0
4240,3,male,41.1,3,0,105.0,Q,4,0,1
4248,3,female,31.4,2,2,79.55,Q,5,0,0
4257,1,male,16.1,3,3,4.03,Q,7,0,0
4263,1,male,50.5,0,2,91.12,Q,3,0,0
4268,3,female,27.0,0,3,16.24,Q,4,0,1
4279,2,male,47.0,4,4,39.8,Q,9,0,0
4291,3,male,50.6,2,4,60.47,Q,7,0,0
4297,3,female,48.0,0,0,23.61,Q,1,1,0
4340,3,male,25.3,0,1,25.2,Q,2,0,0
4343,3,male,21.8,0,4,8.48,Q,5,0,1
4354,3,male,31.7,3,0,22.51,Q,4,0,0
4360,1,male,28.5,3,2,26.45,Q,6,0,0
4368,3,female,32.9,0,1,61.08,Q,2,0,0
4371,3,male,27.9,5,0,0.18,Q,6,0,0
4382,3,female,55.9,5,1,44.61,Q,7,0,0
4390,3,female,52.9,1,1,2.47,Q,3,0,0
4404,3,male,34.7,0,2,25.8,Q,3,0,1
4409,2,male,31.0,5,4,38.79,Q,10,0,0
4422,3,male,31.0,5,2,96.44,Q,8,0,0
4438,3,male,24.8,2,0,0.07,Q,3,0,1
4439,3,female,38.4,5,2,49.78,Q,8,0,0
4454,3,male,37.7,1,0,23.4,Q,2,0,1
4460,2,male,47.7,2,2,13.42,Q,5,0,0
4483,3,female,42.1,2,2,51.38,Q,5,0,0
4512,3,female,46.3,5,4,12.14,Q,10,0,0
4515,3,female,15.0,0,2,25.9,Q,3,0,0
4524,3,female,49.0,0,2,23.21,Q,3,0,1
4568,1,female,19.4,4,3,59.68,Q,8,0,0
4574,3,male,22.7,0,4,89.63,Q,5,0,1
4575,1,female,28.8,3,3,15.94,Q,7,0,0
4585,3,male,27.4,5,0,2.9,Q,6,0,1
4592,1,female,42.3,3,1,103.75,Q,5,0,0
4600,1,female,55.4,1,3,63.13,Q,5,0,0
4613,2,male,19.0,3,0,122.91,Q,4,0,0
4624,1,male,54.6,1,2,27.84,Q,4,0,1
4635,3,female,43.2,1,2,78.05,Q,4,0,1
4640,2,female,3.6,4,1,7.2,Q,6,0,1
4645,3,male,57.3,2,0,3.54,Q,3,0,1
4674,1,female,7.6,3,0,4.4,Q,4,0,0
4680,3,male,32.2,4,2,55.66,Q,7,0,0
4697,3,male,1.4,1,1,27.33,Q,3,0,0
4715,1,male,2.4,4,2,77.3,Q,7,0,0
4736,3,male,30.7,1,3,5.43,Q,5,0,0
4742,3,male,36.0,1,3,0.26,Q,5,0,0
4754,3,male,42.9,4,2,5.69,Q,7,0,1
4803,3,male,38.0,2,1,33.71,Q,4,0,0
4822,3,male,36.3,0,3,22.18,Q,4,0,0
4837,2,female,46.7,2,1,1.85,Q,4,0,0
4847,1,female,29.6,4,2,36.37,Q,7,0,0
4852,1,male,17.3,4,3,9.16,Q,8,0,1
4861,3,female,43.6,3,0,19.05,Q,4,0,1
4865,3,male,56.5,4,4,28.55,Q,9,0,1
4882,3,female,42.2,1,1,35.81,Q,3,0,1
4885,3,female,50.0,2,3,28.29,Q,6,0,1
4893,1,male,22.0,2,2,18.28,Q,5,0,0
4920,2,male,21.0,2,1,71.9,Q,4,0,1
4925,3,female,57.9,0,0,37.93,Q,1,1,0
4937,3,female,38.2,0,4,18.35,Q,5,0,0
4943,3,female,37.8,3,4,13.58,Q,8,0,0
4946,2,male,25.3,0,4,77.99,Q,5,0,1
4950,3,male,24.3,2,1,8.73,Q,4,0,0
4955,3,male,23.9,0,1,22.91,Q,2,0,1
4956,3,male,30.4,3,0,1.28,Q,4,0,0
4958,2,male,35.1,3,4,4.89,Q,8,0,0
4978,1,male,24.0,5,4,26.35,Q,10,0,0
4998,2,female,37.8,1,2,13.0,Q,4,0,1
5013,2,male,36.7,4,4,14.51,Q,9,0,1
5023,3,male,15.5,3,0,120.63,Q,4,0,1
5025,2,female,0.0,3,2,32.84,Q,6,0,0
5033,2,male,14.9,1,3,48.82,Q,5,0,0
5067,3,male,33.4,5,2,36.95,Q,8,0,0
5085,3,female,58.4,4,1,88.49,Q,6,0,0
5091,3,male,40.6,1,4,0.74,Q,6,0,0
5097,3,male,38.6,3,3,16.45,Q,7,0,0
5100,3,female,37.4,4,2,4.22,Q,7,0,0
5105,1,male,23.5,3,1,2.41,Q,5,0,0
5111,3,male,51.1,3,1,66.6,Q,5,0,1
5114,3,male,20.1,4,0,70.89,Q,5,0,0
5123,3,male,43.4,3,4,27.23,Q,8,0,0
5146,3,female,33.4,3,2,24.12,Q,6,0,1
5158,2,male,34.5,2,2,15.39,Q,5,0,0
5160,3,female,44.3,3,2,3.69,Q,6,0,0
5162,3,female,43.7,3,4,90.36,Q,8,0,0
5177,1,male,20.4,5,1,16.22,Q,7,0,0
5183,3,female,43.6,0,3,15.23,Q,4,0,1
5187,1,female,25.1,3,2,3.2,Q,6,0,0
5200,1,female,67.9,5,4,0.12,Q,10,0,0
5222,3,female,20.5,4,4,47.58,Q,9,0,0
5226,1,female,26.9,4,4,6.97,Q,9,0,0
5253,2,male,29.2,2,4,4.58,Q,7,0,0
5261,3,female,31.3,5,1,64.88,Q,7,0,1
5280,1,male,59.1,3,2,83.0,Q,6,0,1
5293,3,male,3.2,5,2,82.23,Q,8,0,0
5294,2,female,32.8,1,1,19.84,Q,3,0,1
5296,3,female,4.1,4,1,57.96,Q,6,0,0
5303,1,female,52.4,0,3,39.07,Q,4,0,1
5325,2,male,30.6,4,1,117.9,Q,6,0,0
5328,3,female,41.7,4,4,12.19,Q,9,0,0
5348,3,male,39.7,5,1,6.95,Q,7,0,0
5360,3,male,37.4,3,1,15.55,Q,5,0,0
5363,3,female,26.5,4,3,83.96,Q,8,0,1
5364,1,male,36.5,1,4,46.49,Q,6,0,0
5365,3,male,37.2,5,3,53.82,Q,9,0,1
5371,2,female,23.4,3,4,6.98,Q,8,0,0
5380,3,female,17.8,4,0,4.42,Q,5,0,0
5387,3,male,24.3,4,3,35.89,Q,8,0,1
5391,1,female,21.8,4,4,2.0,Q,9,0,0
5398,3,male,27.0,4,2,37.59,Q,7,0,0
5405,2,male,15.7,5,2,9.45,Q,8,0,1
5410,1,male,0.0,2,3,102.01,Q,6,0,1
5425,3,female,68.5,2,3,47.82,Q,6,0,0
5426,3,male,23.4,2,4,25.45,Q,7,0,1
5432,3,female,61.1,4,3,8.82,Q,8,0,1
5435,3,female,41.8,5,0,0.8,Q,6,0,1
5439,1,female,43.0,0,2,23.33,Q,3,0,1
5453,3,male,22.9,4,4,2.64,Q,9,0,0
5471,1,male,9.0,2,0,54.26,Q,3,0,0
5476,3,male,17.1,0,2,31.98,Q,3,0,0
5483,3,female,0.0,0,0,3.17,Q,1,1,1
5487,3,male,55.5,2,2,32.95,Q,5,0,1
5491,1,female,9.1,5,4,38.94,Q,10,0,1
5513,3,female,30.5,1,2,25.07,Q,4,0,1
5535,3,male,14.2,5,3,37.89,Q,9,0,0
5541,1,male,33.9,0,1,63.38,Q,2,0,1
5544,3,male,16.7,1,3,133.53,Q,5,0,1
5562,3,female,7.0,1,0,1.2,Q,2,0,0
