,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
1293,3,female,23.6,1,4,24.33,C,6,0,1
1299,3,male,22.0,1,2,3.29,C,4,0,1
1301,3,female,29.9,4,4,2.09,C,9,0,1
1311,3,female,54.3,0,0,15.45,C,1,1,1
1317,3,female,28.3,2,1,25.56,C,4,0,1
1322,3,male,32.0,3,3,1.77,C,7,0,1
1331,3,female,45.0,4,2,1.91,C,7,0,1
1372,2,male,32.0,3,4,59.99,C,8,0,1
1382,3,female,22.4,1,2,29.95,C,4,0,1
1439,2,male,27.4,3,2,6.65,C,6,0,1
1466,3,female,22.9,0,3,1.11,C,4,0,1
1469,1,male,14.4,4,1,29.43,C,6,0,1
1476,1,female,44.8,4,2,151.57,C,7,0,1
1521,3,male,20.8,2,1,2.64,C,4,0,1
1537,2,female,18.2,5,4,12.7,C,10,0,1
1558,3,male,41.7,2,0,26.98,C,3,0,1
1589,2,female,41.8,4,0,41.6,C,5,0,1
1607,3,male,19.8,3,1,26.21,C,5,0,1
1610,2,female,42.1,2,3,32.1,C,6,0,1
1634,2,female,12.3,1,1,45.66,C,3,0,1
1638,2,female,43.8,0,2,10.15,C,3,0,1
1647,2,female,21.7,5,3,52.31,C,9,0,1
1648,1,female,53.1,2,3,12.62,C,6,0,1
1662,3,male,23.6,3,1,11.57,C,5,0,1
1667,3,female,7.2,4,3,23.34,C,8,0,1
1673,3,male,32.0,1,3,3.31,C,5,0,1
1682,1,female,10.1,5,1,3.66,C,7,0,1
1754,3,male,27.4,5,3,2.48,C,9,0,1
1791,1,male,25.0,4,3,17.98,C,8,0,1
1796,1,female,46.4,4,1,45.94,C,6,0,1
1828,1,male,22.4,5,3,50.2,C,9,0,1
1830,3,male,11.9,5,2,13.12,C,8,0,1
1833,3,female,20.2,0,1,6.53,C,2,0,1
1856,3,male,22.2,3,4,0.95,C,8,0,1
1880,3,male,34.1,5,0,5.84,C,6,0,1
1888,2,male,24.3,2,0,3.95,C,3,0,1
1904,3,male,41.3,1,2,52.03,C,4,0,1
1915,3,male,3.9,4,0,4.78,C,5,0,1
1942,2,male,39.0,2,1,20.81,C,4,0,1
1954,3,male,28.9,1,1,44.74,C,3,0,1
1975,3,male,20.1,2,4,0.99,C,7,0,1
2007,2,female,27.2,1,0,37.53,C,2,0,1
2022,3,male,19.3,5,1,45.35,C,7,0,1
2026,3,male,19.3,4,3,71.51,C,8,0,1
2027,3,male,37.2,2,2,11.31,C,5,0,1
2033,3,male,25.7,5,0,2.62,C,6,0,1
2044,1,female,18.9,2,1,36.96,C,4,0,1
2065,3,male,34.4,1,1,13.62,C,3,0,1
2087,2,female,27.6,3,1,31.31,C,5,0,1
2088,3,female,34.8,0,3,17.59,C,4,0,1
2106,3,male,3.9,4,3,19.74,C,8,0,1
2114,3,female,29.7,1,1,8.01,C,3,0,1
2126,1,male,63.8,3,1,53.94,C,5,0,1
2128,2,male,23.5,4,0,7.76,C,5,0,1
2160,3,male,29.7,2,2,23.21,C,5,0,1
2163,3,male,22.1,2,3,4.12,C,6,0,1
2168,3,male,34.2,1,1,28.69,C,3,0,1
2184,1,female,31.5,5,2,33.4,C,8,0,1
2192,2,male,20.8,4,3,39.41,C,8,0,1
2200,3,female,55.4,1,1,6.11,C,3,0,1
2207,3,male,53.6,2,3,3.31,C,6,0,1
2209,3,male,19.5,1,0,2.01,C,2,0,1
2213,1,male,20.6,4,1,96.38,C,6,0,1
2214,3,male,47.8,1,2,8.86,C,4,0,1
2218,3,female,41.5,0,4,9.9,C,5,0,1
2267,3,male,49.0,3,3,6.89,C,7,0,1
2274,2,male,41.4,0,2,7.24,C,3,0,1
2304,3,female,21.3,1,1,0.23,C,3,0,1
2325,3,male,29.7,1,1,26.85,C,3,0,1
2344,2,female,22.5,4,3,23.69,C,8,0,1
2354,2,male,22.5,2,3,17.17,C,6,0,1
2370,1,male,9.9,3,2,15.61,C,6,0,1
2399,3,male,50.9,5,0,0.91,C,6,0,1
2415,3,male,14.4,3,0,38.82,C,4,0,1
2457,2,female,44.4,2,2,104.18,C,5,0,1
2460,1,female,18.5,4,0,99.96,C,5,0,1
2462,3,male,23.4,1,1,3.46,C,3,0,1
2472,3,female,27.0,4,3,34.93,C,8,0,1
2479,1,male,37.7,3,0,9.18,C,4,0,1
2498,3,female,7.4,1,2,4.78,C,4,0,1
2501,2,male,15.6,1,4,0.65,C,6,0,1
2509,3,male,38.6,1,4,4.46,C,6,0,1
2515,3,male,50.4,3,4,106.96,C,8,0,1
2579,3,male,47.6,3,2,6.49,C,6,0,1
2587,3,female,45.7,4,1,38.32,C,6,0,1
2589,3,male,12.0,2,1,15.42,C,4,0,1
2618,3,male,28.1,0,0,64.59,C,1,1,1
2623,3,female,29.2,3,3,25.95,C,7,0,1
2636,1,male,15.9,1,0,13.24,C,2,0,1
2637,1,female,41.7,3,1,14.14,C,5,0,1
2643,1,female,20.0,2,2,35.16,C,5,0,1
2659,3,male,0.3,4,0,25.99,C,5,0,1
2663,3,male,32.8,5,2,152.92,C,8,0,1
2672,3,male,27.5,4,0,21.25,C,5,0,1
2674,3,male,26.0,2,3,26.12,C,6,0,1
2705,3,male,40.1,1,2,28.22,C,4,0,1
2717,2,male,49.8,0,4,22.87,C,5,0,1
2758,1,female,50.1,1,0,18.27,C,2,0,1
2789,2,female,43.4,2,2,53.16,C,5,0,1
2836,1,male,20.0,1,0,13.84,C,2,0,1
2843,2,female,40.3,1,0,14.22,C,2,0,1
2850,3,male,21.2,2,4,82.9,C,7,0,1
2891,3,male,64.0,2,3,17.75,C,6,0,1
2913,3,male,0.0,0,1,17.04,C,2,0,1
2926,1,female,29.5,1,1,13.04,C,3,0,1
2928,2,male,24.6,3,0,95.81,C,4,0,1
2936,3,male,31.1,5,4,61.82,C,10,0,1
2964,3,female,17.6,5,3,36.4,C,9,0,1
2973,3,male,42.8,5,0,55.89,C,6,0,1
2979,3,male,18.1,0,4,6.51,C,5,0,1
3001,2,male,22.0,2,2,92.57,C,5,0,1
3003,3,male,23.6,4,1,70.68,C,6,0,1
3019,1,male,18.4,3,2,27.12,C,6,0,1
3027,3,male,20.2,3,1,64.5,C,5,0,1
3055,3,female,34.5,5,1,23.16,C,7,0,1
3070,3,male,1.7,4,3,34.32,C,8,0,1
3080,2,female,30.9,3,4,17.56,C,8,0,1
3084,3,male,38.7,5,4,18.38,C,10,0,1
3095,3,female,46.0,5,2,63.46,C,8,0,1
3112,1,male,43.3,2,2,2.47,C,5,0,1
3115,1,male,48.6,4,3,63.96,C,8,0,1
3126,3,female,43.8,4,2,39.88,C,7,0,1
3128,3,female,36.1,0,1,22.8,C,2,0,1
3129,3,female,24.8,0,3,19.06,C,4,0,1
3131,2,male,35.9,3,4,4.34,C,8,0,1
3137,3,female,57.5,1,0,1.16,C,2,0,1
3146,3,male,67.4,3,4,31.92,C,8,0,1
3150,3,male,0.0,3,0,44.95,C,4,0,1
3244,2,male,21.5,0,0,4.9,C,1,1,1
3269,3,male,32.9,1,0,11.18,C,2,0,1
3294,3,female,31.7,0,3,12.84,C,4,0,1
3296,1,male,39.2,2,2,42.84,C,5,0,1
3311,3,male,17.1,4,2,13.29,C,7,0,1
3324,2,male,20.7,1,3,25.58,C,5,0,1
3329,3,male,36.3,1,4,31.54,C,6,0,1
3331,3,female,10.7,5,2,32.67,C,8,0,1
3359,1,male,38.5,1,1,8.55,C,3,0,1
3360,1,male,61.9,4,0,19.87,C,5,0,1
3375,3,female,20.5,0,1,77.17,C,2,0,1
3379,3,male,53.0,4,0,87.01,C,5,0,1
3385,3,male,36.5,1,3,15.37,C,5,0,1
3389,3,female,30.4,5,3,11.08,C,9,0,1
3392,1,female,4.2,0,1,4.77,C,2,0,1
3396,2,female,34.5,4,4,19.34,C,9,0,1
3414,3,male,38.0,3,4,51.66,C,8,0,1
3417,3,female,13.4,4,1,88.15,C,6,0,1
3422,3,female,40.9,3,3,26.1,C,7,0,1
3428,2,male,26.6,0,3,19.36,C,4,0,1
3434,3,female,35.9,3,0,36.38,C,4,0,1
3439,3,male,47.0,4,4,15.26,C,9,0,1
3465,3,male,27.0,0,2,30.69,C,3,0,1
3475,3,female,30.3,5,3,5.55,C,9,0,1
3483,3,male,33.3,2,4,65.5,C,7,0,1
3496,3,female,28.0,4,2,31.53,C,7,0,1
3506,3,male,17.5,0,2,35.81,C,3,0,1
3512,3,male,16.5,3,0,10.22,C,4,0,1
3515,2,male,32.0,5,1,19.45,C,7,0,1
3544,2,male,46.6,5,1,25.99,C,7,0,1
3565,3,male,18.4,0,1,57.4,C,2,0,1
3573,3,male,37.4,3,4,27.91,C,8,0,1
3574,1,female,12.3,1,3,35.03,C,5,0,1
3613,2,male,34.5,4,1,4.64,C,6,0,1
3618,2,male,19.9,4,0,50.97,C,5,0,1
3628,3,female,33.2,0,0,35.58,C,1,1,1
3630,3,male,12.2,2,0,93.93,C,3,0,1
3641,3,male,34.3,4,4,10.24,C,9,0,1
3644,3,female,23.8,2,3,53.6,C,6,0,1
3696,3,male,44.1,2,0,27.46,C,3,0,1
3705,2,male,11.2,5,4,3.35,C,10,0,1
3740,3,male,25.1,2,0,9.73,C,3,0,1
3741,2,female,71.0,0,2,5.92,C,3,0,1
3746,1,female,42.6,0,3,2.69,C,4,0,1
3749,3,male,30.2,3,4,74.08,C,8,0,1
3753,1,female,30.7,0,4,20.87,C,5,0,1
3759,3,female,39.4,4,2,11.8,C,7,0,1
3761,2,male,31.6,1,3,114.31,C,5,0,1
3771,3,male,13.2,5,4,39.93,C,10,0,1
3789,2,male,40.4,0,2,10.94,C,3,0,1
3810,3,female,0.0,3,3,77.5,C,7,0,1
3838,3,male,48.5,5,2,6.85,C,8,0,1
3882,3,male,6.8,5,0,56.3,C,6,0,1
3884,3,male,31.1,5,0,110.52,C,6,0,1
3890,2,male,35.0,5,4,103.3,C,10,0,1
3899,3,male,57.2,2,4,32.49,C,7,0,1
3904,1,female,20.0,3,1,20.56,C,5,0,1
3918,3,female,15.1,2,0,1.36,C,3,0,1
3920,3,female,35.0,0,3,9.45,C,4,0,1
3941,1,female,13.1,3,2,11.4,C,6,0,1
3952,3,female,47.5,4,2,1.03,C,7,0,1
3980,3,female,50.7,5,1,7.83,C,7,0,1
3981,3,male,16.2,3,1,0.6,C,5,0,1
3984,3,male,47.8,0,1,12.36,C,2,0,1
3992,3,female,25.3,0,4,23.25,C,5,0,1
4023,3,male,31.2,3,0,5.75,C,4,0,1
4038,3,male,38.1,4,2,5.6,C,7,0,1
4056,3,male,12.5,1,2,45.36,C,4,0,1
4064,1,male,8.0,2,0,127.33,C,3,0,1
4067,1,female,24.8,2,3,18.32,C,6,0,1
4078,1,male,23.8,0,4,42.67,C,5,0,1
4080,3,female,10.5,2,0,26.68,C,3,0,1
4116,2,female,27.3,2,1,62.67,C,4,0,1
4123,3,male,46.2,5,3,33.01,C,9,0,1
4136,2,male,21.8,0,4,65.29,C,5,0,1
4148,1,female,32.0,0,0,74.21,C,1,1,1
4157,1,male,39.3,2,3,8.14,C,6,0,1
4171,3,male,19.5,0,2,38.24,C,3,0,1
4189,3,female,18.6,3,0,95.66,C,4,0,1
4203,1,male,26.1,3,1,0.56,C,5,0,1
4222,3,male,23.2,2,1,13.66,C,4,0,1
4237,1,male,17.6,2,0,63.35,C,3,0,1
4266,1,male,53.6,4,3,8.44,C,8,0,1
4270,3,male,44.1,5,4,20.64,C,10,0,1
4286,3,female,22.9,2,3,11.88,C,6,0,1
4304,3,female,15.7,0,1,49.68,C,2,0,1
4325,3,male,22.9,4,4,63.59,C,9,0,1
4327,3,female,8.1,4,1,33.57,C,6,0,1
4348,3,male,35.3,2,2,85.01,C,5,0,1
4405,2,male,26.4,1,2,19.35,C,4,0,1
4421,3,female,44.8,4,4,90.4,C,9,0,1
4433,2,male,21.5,3,0,77.06,C,4,0,1
4440,3,male,22.2,4,4,1.77,C,9,0,1
4453,2,male,31.4,4,3,10.86,C,8,0,1
4493,2,male,30.3,4,4,26.37,C,9,0,1
4494,2,female,36.1,1,3,22.48,C,5,0,1
4513,3,male,25.5,2,3,52.12,C,6,0,1
4545,1,female,16.4,4,3,85.27,C,8,0,1
4580,3,female,38.1,5,1,13.89,C,7,0,1
4601,1,male,16.4,1,4,1.72,C,6,0,1
4604,3,male,49.6,5,4,23.99,C,10,0,1
4620,3,male,51.8,2,2,33.4,C,5,0,1
4638,2,male,39.0,5,3,12.82,C,9,0,1
4639,1,female,28.2,4,3,4.12,C,8,0,1
4675,2,male,20.1,1,2,37.95,C,4,0,1
4679,3,male,9.4,5,1,47.68,C,7,0,1
4752,1,male,23.0,1,3,5.54,C,5,0,1
4755,2,female,26.8,2,3,4.85,C,6,0,1
4786,2,male,16.5,2,2,53.53,C,5,0,1
4807,1,male,43.3,5,3,1.12,C,9,0,1
4811,3,male,6.7,1,2,94.16,C,4,0,1
4826,2,female,62.3,5,3,23.23,C,9,0,1
4850,2,male,37.1,2,2,40.5,C,5,0,1
4858,3,male,21.3,5,4,48.05,C,10,0,1
4875,1,male,31.0,1,1,4.53,C,3,0,1
4910,3,male,50.8,3,1,17.13,C,5,0,1
4915,3,male,16.5,2,2,23.1,C,5,0,1
4918,3,male,27.6,3,3,1.55,C,7,0,1
4948,3,female,17.5,2,0,10.66,C,3,0,1
4957,3,male,32.1,0,4,40.5,C,5,0,1
4980,3,male,39.7,4,4,40.7,C,9,0,1
4990,3,male,19.0,3,2,19.88,C,6,0,1
5002,2,male,40.0,1,1,12.94,C,3,0,1
5055,3,male,44.0,4,1,8.52,C,6,0,1
5061,3,female,52.1,2,2,31.31,C,5,0,1
5096,2,male,42.3,2,2,23.21,C,5,0,1
5108,3,female,27.8,1,2,19.63,C,4,0,1
5115,3,male,32.9,5,4,7.32,C,10,0,1
5129,3,male,35.5,4,2,11.9,C,7,0,1
5154,2,male,32.8,2,1,5.05,C,4,0,1
5201,2,female,0.0,2,3,99.68,C,6,0,1
5210,1,male,43.8,2,1,4.66,C,4,0,1
5237,3,male,26.1,2,1,12.01,C,4,0,1
5243,3,female,32.6,0,2,13.77,C,3,0,1
5268,3,male,17.5,2,4,51.9,C,7,0,1
5312,2,male,27.9,5,0,14.97,C,6,0,1
5317,3,male,37.1,1,1,25.97,C,3,0,1
5338,3,male,38.4,2,4,17.82,C,7,0,1
5340,3,male,36.1,3,1,15.16,C,5,0,1
5341,2,female,22.9,2,4,65.39,C,7,0,1
5349,3,male,9.4,3,2,40.69,C,6,0,1
5357,3,female,34.0,0,1,17.76,C,2,0,1
5368,1,male,23.6,0,2,3.09,C,3,0,1
5375,3,female,43.5,4,2,51.23,C,7,0,1
5401,2,female,28.4,1,1,9.15,C,3,0,1
5406,3,male,51.6,2,4,1.72,C,7,0,1
5412,3,male,0.0,1,4,51.41,C,6,0,1
5422,3,female,34.4,3,3,0.22,C,7,0,1
5454,3,male,43.2,1,3,42.79,C,5,0,1
5468,3,female,22.4,2,3,40.08,C,6,0,1
5470,2,female,50.2,5,2,39.34,C,8,0,1
5477,3,female,32.8,2,0,9.88,C,3,0,1
5497,1,male,46.7,4,4,37.11,C,9,0,1
5512,3,male,29.8,0,0,1.43,C,1,1,1
5552,1,male,29.8,0,3,68.74,C,4,0,1
5554,2,male,50.7,3,1,45.48,C,5,0,1
5557,3,male,46.2,5,4,172.82,C,10,0,1
5561,1,male,8.3,5,0,19.3,C,6,0,1
5566,3,male,0.0,5,4,29.3,C,10,0,1
5572,1,male,30.5,4,0,23.84,C,5,0,1
5573,3,male,40.8,1,2,32.22,C,4,0,1
5574,3,male,35.5,0,1,7.94,C,2,0,1
5578,3,male,29.0,4,0,5.84,C,5,0,1
5588,3,female,1.4,3,4,111.62,C,8,0,1
5597,3,female,14.5,0,3,47.31,C,4,0,1
5630,3,male,39.7,2,1,5.8,C,4,0,1
5648,1,male,19.2,0,1,37.2,C,2,0,1
5657,3,male,30.4,1,4,9.26,C,6,0,1
5669,2,female,23.9,4,0,1.7,C,5,0,1
5678,2,male,34.4,4,0,30.04,C,5,0,1
5689,3,male,54.2,4,4,45.42,C,9,0,1
5708,3,female,26.3,3,3,4.67,C,7,0,1
5714,1,male,46.4,2,4,13.77,C,7,0,1
5729,3,female,34.3,2,3,7.01,C,6,0,1
5745,3,female,51.9,0,4,35.68,C,5,0,1
5795,3,female,8.6,4,2,2.22,C,7,0,1
5834,1,female,18.6,3,3,2.94,C,7,0,1
5836,2,female,43.1,1,4,3.42,C,6,0,1
5853,3,female,42.8,2,0,9.76,C,3,0,1
5855,2,female,32.4,4,2,120.76,C,7,0,1
5872,1,female,28.9,4,0,29.87,C,5,0,1
5907,3,male,29.4,4,3,5.95,C,8,0,1
5925,3,female,22.5,0,4,6.87,C,5,0,1
5926,2,male,30.0,1,0,10.87,C,2,0,1
5944,3,male,35.8,4,0,72.36,C,5,0,1
5961,1,male,25.6,4,3,10.93,C,8,0,1
5969,3,female,38.9,4,2,119.09,C,7,0,1
5982,1,female,34.0,5,1,35.35,C,7,0,1
6002,3,male,54.7,2,3,18.16,C,6,0,1
6008,1,male,45.7,0,4,19.76,C,5,0,1
6021,3,male,20.4,1,1,40.45,C,3,0,1
6028,2,male,40.7,2,2,57.41,C,5,0,1
6030,2,female,37.5,5,1,69.11,C,7,0,1
6036,3,male,48.1,4,4,3.47,C,9,0,1
6054,3,male,49.7,3,2,10.49,C,6,0,1
6070,1,male,46.5,3,3,23.03,C,7,0,1
6110,3,male,47.4,4,2,15.72,C,7,0,1
6139,1,male,15.7,2,1,24.82,C,4,0,1
6156,3,male,12.9,2,4,5.02,C,7,0,1
6157,3,male,22.6,5,3,11.27,C,9,0,1
6193,3,male,37.1,4,4,25.29,C,9,0,1
6197,3,female,18.4,3,1,48.91,C,5,0,1
6271,1,female,11.2,2,4,8.37,C,7,0,1
6280,2,male,37.8,5,3,22.25,C,9,0,1
6326,3,male,48.0,5,3,7.49,C,9,0,1
6393,3,male,11.8,2,0,37.24,C,3,0,1
6399,3,female,31.1,3,0,57.09,C,4,0,1
6417,3,female,23.0,1,1,33.96,C,3,0,1
6427,1,female,29.1,4,3,57.23,C,8,0,1
6442,3,male,15.5,3,0,54.74,C,4,0,1
6462,3,male,25.8,5,2,82.72,C,8,0,1
6508,3,male,14.6,1,4,58.42,C,6,0,1
6509,2,female,47.1,1,4,64.36,C,6,0,1
6525,1,male,7.6,0,0,13.77,C,1,1,1
6527,3,male,46.8,0,1,5.54,C,2,0,1
6531,1,male,53.6,0,4,27.37,C,5,0,1
6532,1,male,60.4,4,1,6.07,C,6,0,1
6555,2,female,14.9,1,0,1.92,C,2,0,1
6581,3,male,20.5,5,1,50.58,C,7,0,1
6647,1,male,9.5,3,3,41.69,C,7,0,1
6664,1,male,35.6,5,3,23.92,C,9,0,1
6671,3,male,34.1,4,3,56.98,C,8,0,1
6690,3,male,36.9,4,0,51.79,C,5,0,1
6695,3,male,44.6,4,4,1.54,C,9,0,1
6701,3,male,26.1,2,0,49.41,C,3,0,1
6705,3,male,40.7,3,3,57.02,C,7,0,1
6706,3,male,10.8,2,2,19.01,C,5,0,1
6713,1,male,43.9,4,1,7.89,C,6,0,1
6732,3,male,4.1,1,1,34.24,C,3,0,1
6743,3,male,25.3,5,3,5.48,C,9,0,1
6764,3,female,32.6,2,4,6.0,C,7,0,1
6772,3,male,46.8,4,0,19.72,C,5,0,1
6818,3,male,27.2,0,3,17.77,C,4,0,1
6823,1,female,32.1,5,1,4.11,C,7,0,1
6828,3,male,23.1,0,1,37.55,C,2,0,1
6839,3,female,16.6,4,0,8.55,C,5,0,1
6861,3,male,30.3,3,2,31.32,C,6,0,1
6869,1,male,21.9,4,2,37.03,C,7,0,1
6874,3,male,36.0,3,2,34.19,C,6,0,1
6884,1,female,19.3,1,0,1.57,C,2,0,1
6895,3,male,10.1,3,4,21.77,C,8,0,1
6907,2,male,28.7,4,3,41.05,C,8,0,1
6928,3,female,32.0,5,3,4.7,C,9,0,1
6942,3,male,45.9,5,2,8.86,C,8,0,1
6957,3,male,15.1,0,4,23.74,C,5,0,1
6996,3,male,26.4,2,0,37.54,C,3,0,1
7002,3,male,33.9,0,3,11.85,C,4,0,1
7015,3,male,15.3,3,2,92.24,C,6,0,1
7021,2,female,41.8,5,4,126.72,C,10,0,1
7022,3,male,55.4,5,3,39.58,C,9,0,1
7039,3,female,35.6,1,2,41.91,C,4,0,1
7040,3,female,41.0,3,0,56.05,C,4,0,1
7072,1,male,36.8,3,3,26.95,C,7,0,1
7096,3,female,29.6,1,3,0.56,C,5,0,1
7099,2,female,37.8,2,1,4.04,C,4,0,1
7111,3,male,34.2,3,4,10.3,C,8,0,1
7116,3,female,0.6,1,0,29.35,C,2,0,1
7136,1,male,34.6,2,1,52.68,C,4,0,1
7142,1,male,14.2,4,0,31.13,C,5,0,1
7145,2,female,17.6,2,1,39.08,C,4,0,1
7150,3,male,28.7,0,2,27.49,C,3,0,1
7160,2,male,16.2,1,0,16.67,C,2,0,1
7183,3,male,49.1,4,3,10.11,C,8,0,1
7185,2,male,14.5,4,0,20.31,C,5,0,1
7198,3,male,0.0,5,4,19.04,C,10,0,1
7209,3,male,63.5,5,3,7.0,C,9,0,1
7218,3,male,33.3,3,0,0.09,C,4,0,1
7240,3,female,7.2,3,4,13.65,C,8,0,1
7262,1,male,37.1,0,1,11.59,C,2,0,1
7303,3,male,27.9,3,0,1.09,C,4,0,1
7305,2,male,23.2,1,3,31.88,C,5,0,1
7308,3,female,28.5,4,2,88.22,C,7,0,1
7310,2,female,32.8,1,2,2.11,C,4,0,1
7315,1,male,28.5,0,2,14.89,C,3,0,1
7348,2,female,37.3,2,2,55.97,C,5,0,1
7357,1,male,34.0,4,1,13.98,C,6,0,1
7371,3,male,31.5,0,3,10.59,C,4,0,1
7384,1,male,32.7,4,3,70.42,C,8,0,1
7398,3,male,31.2,0,4,77.55,C,5,0,1
7429,2,male,33.8,3,1,34.29,C,5,0,1
7467,3,male,22.3,2,2,23.55,C,5,0,1
7476,1,female,36.2,4,3,9.58,C,8,0,1
7487,3,female,30.0,5,3,51.92,C,9,0,1
7499,2,female,28.7,5,3,12.3,C,9,0,1
7501,1,male,1.1,3,2,31.36,C,6,0,1
7523,2,female,13.4,4,3,15.31,C,8,0,1
7536,2,male,47.2,2,0,12.08,C,3,0,1
7552,3,female,28.7,4,1,26.72,C,6,0,1
7560,3,male,46.2,0,2,114.65,C,3,0,1
7579,3,male,0.2,3,0,4.5,C,4,0,1
7580,3,female,48.5,5,2,6.07,C,8,0,1
7645,1,male,20.8,5,2,126.99,C,8,0,1
7654,3,male,56.9,4,0,7.82,C,5,0,1
7661,3,female,16.5,0,1,86.45,C,2,0,1
7676,2,female,39.1,2,2,11.33,C,5,0,1
7695,3,male,53.1,3,3,11.23,C,7,0,1
7702,3,female,10.3,0,2,17.61,C,3,0,1
7707,2,female,41.5,0,0,42.39,C,1,1,1
7715,1,male,44.8,1,2,24.27,C,4,0,1
7719,2,male,0.0,1,2,18.46,C,4,0,1
7733,1,male,24.1,1,0,49.77,C,2,0,1
7742,3,male,41.1,4,4,14.54,C,9,0,1
