,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
519,3,male,37.9,4,4,97.69,C,9,0,0
521,3,male,31.2,0,2,11.24,C,3,0,0
526,3,male,15.0,4,3,0.73,S,8,0,0
527,3,male,43.7,1,4,32.84,S,6,0,0
528,3,male,36.6,0,4,29.56,S,5,0,0
537,3,male,26.8,0,1,4.2,S,2,0,0
538,3,male,6.3,3,1,9.82,Q,5,0,0
539,3,male,17.2,1,3,63.66,S,5,0,0
544,3,female,17.1,0,2,31.54,S,3,0,0
545,3,male,59.3,5,3,38.46,S,9,0,0
546,3,male,9.9,3,2,56.13,C,6,0,0
550,3,male,36.1,3,4,6.91,S,8,0,0
555,3,male,30.5,0,0,122.02,S,1,1,0
556,3,female,14.7,3,0,71.87,S,4,0,0
557,3,female,47.1,1,4,22.67,S,6,0,0
562,3,male,43.2,3,0,5.07,C,4,0,0
566,3,female,34.3,4,3,6.01,S,8,0,0
569,3,female,42.6,5,4,64.32,C,10,0,0
570,3,female,31.9,2,1,92.49,S,4,0,0
572,3,female,28.3,1,0,5.02,C,2,0,0
576,3,male,41.4,2,3,0.48,S,6,0,0
578,3,female,17.5,0,0,16.73,S,1,1,0
579,3,female,26.8,2,2,31.91,S,5,0,0
580,3,male,46.2,5,1,126.18,S,7,0,0
583,3,female,20.8,3,4,21.2,S,8,0,0
590,3,male,46.0,3,2,9.23,S,6,0,0
592,3,male,56.5,3,1,52.58,C,5,0,0
593,3,female,48.1,3,0,13.36,S,4,0,0
597,3,female,0.0,4,3,19.35,S,8,0,0
598,3,male,22.3,1,1,2.93,S,3,0,0
601,3,female,18.6,2,2,6.36,Q,5,0,0
602,3,female,71.3,1,2,24.64,S,4,0,0
603,3,male,21.7,2,0,12.01,S,3,0,0
606,3,female,22.2,5,3,1.27,C,9,0,0
607,3,female,11.5,1,2,20.49,S,4,0,0
608,3,male,11.1,4,1,13.01,S,6,0,0
610,3,female,36.6,4,3,14.81,C,8,0,0
616,3,male,46.9,1,2,5.03,C,4,0,0
617,3,male,32.3,1,4,208.04,S,6,0,0
621,3,male,32.8,4,1,13.97,S,6,0,0
622,3,female,28.4,0,3,5.48,Q,4,0,0
623,3,male,16.5,3,0,18.36,S,4,0,0
624,3,male,32.9,1,1,21.08,S,3,0,0
626,3,male,16.0,1,3,0.63,S,5,0,0
628,3,female,0.0,0,3,52.22,Q,4,0,0
632,3,male,41.2,4,1,26.65,S,6,0,0
633,3,male,30.2,5,1,68.27,Q,7,0,0
636,3,female,34.7,2,1,1.09,S,4,0,0
638,3,male,21.9,5,4,48.06,Q,10,0,0
639,3,male,24.0,1,2,24.78,S,4,0,0
640,3,female,37.4,0,4,16.12,S,5,0,0
642,3,female,45.9,3,4,7.18,S,8,0,0
646,3,male,30.4,3,1,49.41,C,5,0,0
652,3,male,36.2,5,0,2.95,S,6,0,0
654,3,male,36.7,5,1,41.35,S,7,0,0
657,3,male,13.5,5,1,4.19,C,7,0,0
662,3,female,49.7,0,0,5.2,S,1,1,0
664,3,female,34.7,2,0,109.97,S,3,0,0
665,3,female,35.1,1,0,23.52,C,2,0,0
666,3,male,28.0,4,0,5.33,C,5,0,0
668,3,male,49.2,2,1,48.66,S,4,0,0
670,3,male,0.0,3,0,1.91,S,4,0,0
673,3,male,55.0,1,1,12.61,S,3,0,0
674,3,male,35.9,1,1,18.12,C,3,0,0
677,3,male,26.1,4,2,45.3,S,7,0,0
685,3,female,37.3,0,4,30.33,S,5,0,0
686,3,female,17.7,3,0,13.34,S,4,0,0
689,3,female,22.4,5,4,4.49,S,10,0,0
691,3,male,46.1,0,1,15.47,Q,2,0,0
692,3,male,33.1,3,3,26.81,S,7,0,0
695,3,male,51.4,2,1,15.22,S,4,0,0
696,3,female,14.1,5,3,34.02,S,9,0,0
697,3,male,23.8,2,0,7.6,C,3,0,0
698,3,male,37.0,1,1,21.78,C,3,0,0
699,3,female,49.3,3,3,30.57,S,7,0,0
708,3,male,41.4,0,2,46.11,S,3,0,0
711,3,male,50.5,3,1,60.7,S,5,0,0
713,3,male,32.2,4,0,11.63,S,5,0,0
722,3,male,48.9,5,3,53.16,C,9,0,0
724,3,female,23.5,4,1,10.81,C,6,0,0
726,3,female,30.5,2,3,45.11,S,6,0,0
730,3,male,58.2,2,4,4.47,S,7,0,0
734,3,female,18.3,2,4,0.23,Q,7,0,0
741,3,female,39.6,3,4,22.93,S,8,0,0
743,3,male,26.7,1,3,47.43,S,5,0,0
744,3,male,26.5,4,3,89.15,S,8,0,0
746,3,male,22.1,2,3,42.83,S,6,0,0
750,3,male,36.6,3,0,7.61,Q,4,0,0
754,3,male,18.0,3,1,97.91,S,5,0,0
762,3,female,31.6,4,0,37.87,Q,5,0,0
768,3,male,46.6,1,4,63.84,S,6,0,0
773,3,male,21.8,1,0,31.11,C,2,0,0
775,3,male,47.3,1,2,10.12,S,4,0,0
776,3,male,41.2,5,2,67.91,S,8,0,0
781,3,female,29.3,2,2,4.89,S,5,0,0
784,3,male,32.4,5,0,84.81,C,6,0,0
790,3,male,8.8,4,3,13.37,S,8,0,0
791,3,female,1.7,2,2,19.72,S,5,0,0
793,3,male,23.3,0,4,87.61,S,5,0,0
797,3,female,34.9,1,2,2.3,S,4,0,0
802,3,male,27.2,0,1,8.8,S,2,0,0
803,3,male,24.3,2,2,19.68,S,5,0,0
808,3,female,32.8,5,0,99.21,S,6,0,0
812,3,male,28.1,3,0,53.66,S,4,0,0
815,3,male,27.6,1,2,14.5,S,4,0,0
816,3,female,12.2,0,1,41.79,Q,2,0,0
817,3,female,29.4,3,2,32.95,S,6,0,0
821,3,female,44.6,3,2,28.18,S,6,0,0
822,3,male,19.5,3,2,5.05,C,6,0,0
823,3,female,20.3,3,4,1.29,S,8,0,0
827,3,female,48.4,4,3,48.16,S,8,0,0
830,3,female,38.4,4,0,5.7,S,5,0,0
832,3,female,28.3,5,3,1.98,S,9,0,0
834,3,female,16.9,3,3,3.48,S,7,0,0
835,3,male,13.4,1,3,3.03,C,5,0,0
837,3,female,31.3,1,3,12.91,C,5,0,0
838,3,male,22.8,1,0,69.94,S,2,0,0
840,3,female,24.9,3,0,64.84,S,4,0,0
845,3,male,17.2,5,1,51.79,S,7,0,0
846,3,male,39.7,5,1,34.25,S,7,0,0
856,3,male,39.2,0,1,38.16,S,2,0,0
857,3,male,28.2,0,1,42.66,S,2,0,0
859,3,male,35.2,0,0,33.65,S,1,1,0
861,3,male,21.8,4,0,2.85,S,5,0,0
862,3,male,28.5,5,0,91.72,C,6,0,0
864,3,male,27.0,2,1,21.74,S,4,0,0
866,3,female,41.9,2,1,6.33,C,4,0,0
867,3,male,5.9,3,0,1.16,S,4,0,0
873,3,female,33.7,3,3,71.52,C,7,0,0
874,3,male,3.3,3,1,1.62,S,5,0,0
875,3,male,28.1,1,3,10.13,S,5,0,0
888,3,male,46.4,0,3,30.35,S,4,0,0
889,3,male,36.0,0,1,22.12,S,2,0,0
893,3,male,30.6,5,0,86.76,C,6,0,0
896,3,female,50.5,2,0,12.44,S,3,0,0
910,3,male,36.1,0,0,20.88,S,1,1,0
911,3,female,3.3,0,4,82.24,S,5,0,0
914,3,male,6.1,1,4,32.58,S,6,0,0
919,3,female,35.9,2,3,76.76,S,6,0,0
921,3,female,56.1,5,3,38.48,S,9,0,0
925,3,female,37.6,4,4,16.42,S,9,0,0
927,3,male,36.8,3,3,0.21,C,7,0,0
939,3,male,17.3,3,2,20.88,C,6,0,0
945,3,female,33.7,1,4,92.86,S,6,0,0
949,3,male,11.7,2,0,4.09,C,3,0,0
950,3,male,31.6,3,1,7.04,S,5,0,0
955,3,male,14.6,3,1,41.88,S,5,0,0
956,3,male,16.4,2,1,36.16,C,4,0,0
957,3,female,15.2,0,4,100.29,S,5,0,0
958,3,female,24.3,1,1,108.23,S,3,0,0
960,3,female,63.7,2,2,44.66,S,5,0,0
961,3,female,22.6,0,2,15.61,S,3,0,0
962,3,female,42.8,2,2,17.95,S,5,0,0
964,3,male,60.3,0,3,35.81,S,4,0,0
967,3,male,20.7,0,3,3.31,C,4,0,0
969,3,male,33.7,2,2,8.32,S,5,0,0
973,3,male,24.5,2,3,50.54,S,6,0,0
974,3,female,41.2,5,4,17.92,S,10,0,0
975,3,female,25.7,4,4,47.34,Q,9,0,0
976,3,male,2.1,0,3,11.72,S,4,0,0
977,3,female,38.0,0,2,85.78,S,3,0,0
980,3,female,54.3,3,4,7.1,S,8,0,0
982,3,male,20.2,4,4,28.04,S,9,0,0
983,3,male,13.4,5,1,152.45,S,7,0,0
988,3,male,29.1,5,0,87.89,Q,6,0,0
992,3,female,24.1,0,4,11.6,S,5,0,0
993,3,female,30.4,0,3,0.07,S,4,0,0
994,3,female,11.8,3,3,34.51,Q,7,0,0
997,3,male,26.8,0,0,109.26,S,1,1,0
999,3,female,24.6,3,3,8.9,S,7,0,0
1008,3,female,26.1,5,3,15.0,S,9,0,0
1013,3,male,15.1,5,4,2.13,C,10,0,0
1016,3,male,24.1,4,4,57.74,S,9,0,0
1017,3,male,6.0,2,3,42.18,Q,6,0,0
1019,3,female,35.4,0,1,60.92,Q,2,0,0
1021,3,male,36.9,4,4,31.16,S,9,0,0
1025,3,female,19.6,1,3,13.8,S,5,0,0
1030,3,male,24.0,0,0,28.92,C,1,1,0
1032,3,male,10.1,5,2,21.71,S,8,0,0
1034,3,male,23.0,2,3,53.66,S,6,0,0
1038,3,female,27.5,4,2,48.78,S,7,0,0
1045,3,female,13.7,3,4,4.87,C,8,0,0
1046,3,male,54.0,2,0,64.92,S,3,0,0
1049,3,male,22.4,0,3,23.39,S,4,0,0
1051,3,male,28.8,4,0,14.46,C,5,0,0
1055,3,female,18.7,0,3,74.04,S,4,0,0
1057,3,female,62.9,4,3,63.46,S,8,0,0
1071,3,male,27.1,3,0,103.45,S,4,0,0
1072,3,male,28.3,2,2,31.44,C,5,0,0
1073,3,male,35.5,3,0,25.42,S,4,0,0
1078,3,female,20.4,2,0,53.44,C,3,0,0
1085,3,female,44.9,1,0,108.67,S,2,0,0
1086,3,female,39.5,0,1,8.58,C,2,0,0
1087,3,male,17.9,1,1,6.46,S,3,0,0
1089,3,male,35.1,4,0,8.91,S,5,0,0
1092,3,male,26.7,1,0,0.62,S,2,0,0
1094,3,female,23.9,0,2,1.32,S,3,0,0
1095,3,male,19.0,3,4,7.46,S,8,0,0
1096,3,female,29.4,4,1,20.89,Q,6,0,0
1099,3,male,14.9,0,2,5.39,C,3,0,0
1100,3,male,42.2,0,3,19.88,S,4,0,0
1106,3,female,42.0,1,0,1.11,S,2,0,0
1113,3,female,36.9,1,3,91.29,S,5,0,0
1114,3,male,38.6,1,0,0.4,S,2,0,0
1115,3,female,23.2,3,3,29.5,S,7,0,0
1116,3,male,34.3,0,2,6.31,S,3,0,0
1125,3,male,35.4,0,4,16.56,S,5,0,0
1126,3,female,45.3,3,4,51.54,Q,8,0,0
1128,3,male,23.8,0,4,72.69,C,5,0,0
1131,3,female,45.9,5,4,50.0,S,10,0,0
1132,3,male,31.8,2,1,3.19,Q,4,0,0
1135,3,female,44.3,1,3,0.18,S,5,0,0
1137,3,female,45.8,2,2,15.31,S,5,0,0
1138,3,male,5.8,1,3,64.58,S,5,0,0
1143,3,male,25.6,5,4,7.2,S,10,0,0
1144,3,female,26.7,4,0,16.56,C,5,0,0
1154,3,male,14.5,4,2,37.19,S,7,0,0
1161,3,female,23.7,2,0,114.62,S,3,0,0
1162,3,female,42.4,5,1,15.01,S,7,0,0
1167,3,male,5.3,2,3,35.42,C,6,0,0
1169,3,female,23.9,4,0,102.11,S,5,0,0
1173,3,male,24.2,0,4,67.74,Q,5,0,0
1177,3,male,10.6,3,2,15.82,S,6,0,0
1181,3,male,52.0,2,4,44.51,S,7,0,0
1187,3,female,42.5,4,1,12.71,Q,6,0,0
1188,3,male,25.9,3,1,21.48,S,5,0,0
1190,3,male,31.0,0,3,4.02,C,4,0,0
1192,3,male,22.9,1,3,13.5,S,5,0,0
1194,3,male,7.6,2,1,19.55,S,4,0,0
1199,3,female,34.0,3,3,45.9,S,7,0,0
1201,3,male,29.9,0,1,147.93,C,2,0,0
1203,3,female,32.3,2,1,37.74,C,4,0,0
1204,3,male,22.4,1,2,4.08,Q,4,0,0
1208,3,male,8.5,5,0,123.7,S,6,0,0
1210,3,male,16.8,1,4,1.55,S,6,0,0
1212,3,female,20.7,4,1,54.67,S,6,0,0
1215,3,male,58.3,4,3,82.73,S,8,0,0
1219,3,male,9.3,0,1,2.42,S,2,0,0
1227,3,male,65.7,0,1,61.96,S,2,0,0
1229,3,male,37.6,4,1,89.83,S,6,0,0
1232,3,male,34.1,1,1,13.23,S,3,0,0
1235,3,male,35.1,3,2,38.57,S,6,0,0
1237,3,male,34.9,1,3,19.54,S,5,0,0
1239,3,male,46.5,4,3,19.84,S,8,0,0
1247,3,male,39.5,1,3,12.47,S,5,0,0
1255,3,male,29.6,5,4,23.64,C,10,0,0
1256,3,female,21.4,1,2,11.23,S,4,0,0
1259,3,male,28.7,4,1,8.14,S,6,0,0
1262,3,female,22.0,2,3,0.08,S,6,0,0
1263,3,female,5.2,3,1,13.86,C,5,0,0
1265,3,female,39.7,3,4,25.29,S,8,0,0
1266,3,male,26.8,4,4,15.21,S,9,0,0
1267,3,male,0.0,5,0,4.41,S,6,0,0
1268,3,male,21.0,4,0,13.53,S,5,0,0
1273,3,male,28.7,2,2,42.19,S,5,0,0
1274,3,female,19.4,0,1,21.42,S,2,0,0
1279,3,female,41.7,3,1,47.56,S,5,0,0
1282,3,male,19.7,2,0,1.1,S,3,0,0
1283,3,male,48.3,5,3,66.42,S,9,0,0
1285,3,female,34.3,1,0,23.83,S,2,0,0
1286,3,male,25.0,1,1,5.56,S,3,0,0
1287,3,female,11.9,2,3,25.2,C,6,0,0
1292,3,female,22.4,0,2,53.71,S,3,0,0
1297,3,male,39.8,0,1,60.88,S,2,0,0
1310,3,female,36.6,0,3,30.34,S,4,0,0
1319,3,male,18.8,3,2,9.92,S,6,0,0
1320,3,male,27.8,2,1,17.63,S,4,0,0
1321,3,male,44.0,3,3,23.45,S,7,0,0
1323,3,male,28.8,1,3,5.28,Q,5,0,0
1329,3,male,41.9,2,2,108.65,C,5,0,0
1332,3,male,49.4,5,1,11.68,S,7,0,0
1338,3,female,24.3,4,2,13.89,S,7,0,0
1341,3,male,17.1,0,4,13.82,S,5,0,0
1345,3,male,12.3,3,1,36.04,C,5,0,0
1351,3,female,27.2,0,4,70.16,S,5,0,0
1354,3,female,32.8,0,0,21.31,S,1,1,0
1357,3,male,6.0,3,2,5.8,S,6,0,0
1359,3,male,34.3,3,1,5.38,S,5,0,0
1371,3,female,45.1,4,3,139.33,S,8,0,0
1377,3,male,12.2,5,1,34.66,S,7,0,0
1378,3,male,13.8,2,4,5.11,S,7,0,0
1379,3,female,13.0,5,0,61.57,S,6,0,0
1381,3,female,36.1,2,3,17.24,S,6,0,0
1383,3,male,25.7,1,4,22.88,S,6,0,0
1387,3,male,19.4,4,0,21.44,S,5,0,0
1392,3,female,0.0,1,4,49.47,S,6,0,0
1396,3,male,9.0,3,4,0.57,S,8,0,0
1397,3,male,31.3,5,1,1.09,Q,7,0,0
1400,3,male,4.7,5,0,9.08,C,6,0,0
1401,3,male,33.5,1,4,32.0,S,6,0,0
1405,3,male,10.8,4,0,15.55,S,5,0,0
1408,3,female,19.4,5,3,12.72,S,9,0,0
1411,3,male,46.3,1,3,30.59,C,5,0,0
1412,3,male,40.2,0,4,14.47,C,5,0,0
1413,3,male,33.0,4,3,12.05,S,8,0,0
1414,3,female,20.1,4,0,15.9,S,5,0,0
1416,3,male,32.1,3,3,12.67,S,7,0,0
1417,3,female,23.3,2,4,20.32,S,7,0,0
1418,3,male,24.7,4,1,45.53,S,6,0,0
1420,3,male,48.2,4,0,40.34,S,5,0,0
1423,3,female,22.9,0,1,0.77,S,2,0,0
1431,3,male,31.8,3,2,2.86,C,6,0,0
1432,3,male,46.9,5,0,22.48,S,6,0,0
1435,3,male,41.4,2,3,36.95,C,6,0,0
1436,3,male,36.1,0,4,28.22,S,5,0,0
1438,3,male,17.8,5,3,38.25,S,9,0,0
1443,3,female,31.9,1,1,60.78,S,3,0,0
1445,3,male,36.3,3,3,8.08,C,7,0,0
1450,3,male,28.2,0,1,13.02,S,2,0,0
1453,3,male,37.5,5,1,6.37,C,7,0,0
1474,3,male,7.9,4,1,18.13,S,6,0,0
1479,3,female,40.1,1,1,22.27,S,3,0,0
1481,3,female,14.9,2,0,34.22,C,3,0,0
1485,3,male,19.9,2,0,59.22,S,3,0,0
1486,3,male,5.5,0,2,15.24,S,3,0,0
1488,3,female,32.5,0,1,12.52,S,2,0,0
1501,3,female,32.5,4,4,57.12,Q,9,0,0
1502,3,male,35.9,3,1,43.99,C,5,0,0
1506,3,male,21.0,0,1,34.28,Q,2,0,0
1513,3,male,12.6,0,1,0.83,S,2,0,0
1514,3,male,17.7,3,4,13.08,S,8,0,0
1515,3,male,43.3,2,1,24.33,C,4,0,0
1518,3,male,24.0,3,0,70.42,S,4,0,0
1522,3,female,17.4,0,4,25.99,S,5,0,0
1523,3,male,27.9,0,2,50.31,S,3,0,0
1524,3,female,21.9,0,0,11.01,S,1,1,0
1525,3,female,60.0,4,3,8.82,S,8,0,0
1527,3,male,20.7,3,4,21.05,S,8,0,0
1529,3,male,0.7,5,4,16.63,Q,10,0,0
1530,3,male,30.9,1,0,41.55,S,2,0,0
1531,3,male,18.5,2,2,30.52,C,5,0,0
1535,3,male,52.8,5,1,71.17,S,7,0,0
1536,3,male,29.8,3,1,15.51,S,5,0,0
1538,3,male,28.7,2,1,25.01,S,4,0,0
1539,3,male,28.1,4,0,10.09,S,5,0,0
1541,3,male,24.3,5,0,2.59,S,6,0,0
1542,3,male,12.2,0,1,33.77,S,2,0,0
1543,3,female,29.3,4,3,78.04,C,8,0,0
1545,3,male,36.9,4,0,26.84,S,5,0,0
1548,3,female,20.7,0,0,13.13,S,1,1,0
1554,3,male,22.1,2,0,62.55,S,3,0,0
1556,3,female,8.9,0,1,11.6,Q,2,0,0
1557,3,male,43.3,2,1,12.72,S,4,0,0
1561,3,male,36.4,5,3,0.94,S,9,0,0
1563,3,female,3.4,3,2,68.21,S,6,0,0
1565,3,male,24.2,0,3,47.04,S,4,0,0
1567,3,female,28.1,5,3,6.11,S,9,0,0
1575,3,male,17.2,5,2,66.23,C,8,0,0
1576,3,female,38.8,3,3,4.56,S,7,0,0
1579,3,female,8.9,5,3,27.55,S,9,0,0
1580,3,female,31.9,0,3,77.75,C,4,0,0
1581,3,male,16.5,2,3,16.79,S,6,0,0
1582,3,male,46.1,1,4,29.67,S,6,0,0
1583,3,female,39.3,2,4,37.9,C,7,0,0
1585,3,male,33.3,2,1,3.83,Q,4,0,0
1592,3,female,23.5,1,0,9.89,S,2,0,0
1597,3,male,0.9,0,3,72.67,Q,4,0,0
1598,3,male,0.0,2,2,10.96,C,5,0,0
1601,3,male,12.2,1,0,57.51,C,2,0,0
