,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
758,1,male,11.3,1,3,26.71,S,5,0,1
759,1,male,40.2,2,4,13.5,S,7,0,1
760,1,female,15.8,1,2,85.45,S,4,0,0
763,1,male,34.0,4,0,32.43,Q,5,0,1
764,1,female,29.9,4,0,10.12,Q,5,0,0
765,1,female,20.6,5,3,24.54,C,9,0,0
771,1,female,11.8,1,1,0.22,S,3,0,1
772,1,male,17.3,3,4,9.72,C,8,0,0
778,1,female,31.6,4,1,2.33,S,6,0,1
780,1,male,38.8,1,3,92.9,S,5,0,1
792,1,male,15.7,3,3,16.68,S,7,0,0
794,1,female,45.7,5,2,54.84,Q,8,0,0
795,1,female,25.1,5,2,1.02,S,8,0,1
798,1,male,14.7,1,2,30.16,Q,4,0,1
799,1,female,49.4,1,1,53.91,S,3,0,1
805,1,male,31.8,1,2,10.25,S,4,0,1
806,1,male,60.6,4,1,15.88,S,6,0,1
809,1,male,19.7,0,2,78.61,S,3,0,0
810,1,female,37.3,5,0,50.91,S,6,0,1
811,1,female,31.2,0,0,26.9,S,1,1,1
818,1,female,18.9,4,4,55.74,S,9,0,0
819,1,male,19.8,2,4,13.64,C,7,0,0
820,1,male,10.3,2,2,11.9,S,5,0,1
824,1,male,50.4,2,2,8.96,S,5,0,0
829,1,male,50.8,4,0,35.38,S,5,0,0
833,1,male,8.7,0,4,191.39,S,5,0,0
844,1,female,33.7,4,4,2.14,S,9,0,0
848,1,male,19.0,5,4,33.01,Q,10,0,0
850,1,male,10.0,0,3,3.0,S,4,0,0
852,1,female,39.3,4,2,7.13,C,7,0,0
854,1,female,20.0,2,4,3.23,S,7,0,0
858,1,male,19.1,2,2,107.72,S,5,0,0
860,1,male,4.7,4,3,49.72,C,8,0,1
865,1,male,19.3,5,3,100.76,S,9,0,0
871,1,male,22.6,1,0,10.44,S,2,0,0
876,1,male,4.6,1,4,8.79,S,6,0,1
877,1,male,33.9,3,3,0.76,S,7,0,1
878,1,female,18.8,5,3,5.78,S,9,0,0
879,1,female,45.6,2,4,53.97,S,7,0,0
880,1,male,26.5,2,2,1.22,S,5,0,0
883,1,male,16.8,2,3,2.98,Q,6,0,0
885,1,male,35.5,0,4,0.07,S,5,0,0
890,1,female,18.2,1,1,36.31,Q,3,0,1
898,1,male,10.3,4,0,16.53,S,5,0,0
899,1,female,10.8,3,1,48.94,S,5,0,0
901,1,male,15.9,5,3,25.85,C,9,0,0
903,1,female,54.9,3,0,7.71,S,4,0,0
904,1,female,36.4,3,4,16.63,S,8,0,0
905,1,female,21.7,0,1,14.57,S,2,0,1
907,1,female,4.0,0,4,60.76,S,5,0,0
908,1,male,45.2,3,0,10.52,S,4,0,0
913,1,female,46.4,1,2,12.92,C,4,0,0
922,1,male,6.5,3,1,30.19,S,5,0,1
924,1,female,31.7,0,1,3.49,S,2,0,0
926,1,female,40.1,3,4,9.34,S,8,0,0
930,1,male,8.7,3,4,12.5,S,8,0,0
933,1,male,37.5,0,2,26.84,C,3,0,0
935,1,male,4.4,2,2,23.18,S,5,0,0
937,1,female,19.7,1,3,41.58,S,5,0,1
943,1,female,13.2,5,3,19.48,S,9,0,1
946,1,male,46.1,1,2,18.96,S,4,0,0
951,1,male,42.9,5,3,5.42,S,9,0,1
954,1,male,31.0,5,0,18.67,S,6,0,0
959,1,female,16.6,3,2,27.06,S,6,0,1
971,1,male,13.9,5,2,75.64,S,8,0,1
978,1,male,47.1,0,3,139.48,Q,4,0,0
979,1,female,5.7,0,0,15.62,C,1,1,0
995,1,female,27.6,3,0,29.76,Q,4,0,0
1000,1,male,58.5,2,3,15.23,C,6,0,0
1001,1,male,53.7,2,0,23.21,S,3,0,0
1003,1,male,54.1,4,1,10.32,S,6,0,1
1005,1,male,28.7,5,3,11.39,C,9,0,1
1007,1,male,32.3,2,2,14.26,S,5,0,1
1010,1,female,33.2,3,4,5.68,S,8,0,0
1014,1,male,27.9,4,3,6.74,S,8,0,1
1022,1,male,29.1,4,3,81.14,S,8,0,1
1031,1,female,24.6,2,1,65.09,C,4,0,0
1040,1,female,23.9,5,3,73.11,S,9,0,0
1042,1,female,63.5,2,1,16.01,C,4,0,0
1047,1,male,20.0,2,0,16.66,S,3,0,0
1059,1,male,31.1,0,2,6.3,S,3,0,1
1061,1,female,39.1,1,1,17.26,S,3,0,1
1062,1,male,41.2,1,4,7.49,S,6,0,1
1064,1,female,30.6,5,3,8.98,S,9,0,0
1066,1,male,41.0,3,3,14.03,Q,7,0,0
1067,1,female,46.4,5,4,9.45,S,10,0,0
1068,1,male,29.9,2,0,69.48,S,3,0,0
1069,1,male,27.2,4,2,1.12,S,7,0,0
1075,1,male,32.1,0,0,22.37,S,1,1,0
1077,1,female,42.5,0,1,48.18,S,2,0,1
1079,1,male,1.0,1,2,5.87,S,4,0,1
1101,1,female,17.0,4,2,116.81,S,7,0,1
1103,1,female,32.9,2,1,31.13,S,4,0,1
1108,1,male,34.2,2,0,36.94,C,3,0,1
1109,1,female,0.0,1,1,104.97,S,3,0,0
1111,1,female,36.2,2,2,1.5,C,5,0,0
1119,1,male,25.5,0,2,88.46,S,3,0,0
1122,1,female,40.0,4,4,2.17,S,9,0,1
1133,1,female,27.6,5,1,7.2,S,7,0,0
1134,1,female,47.1,3,3,38.57,S,7,0,1
1139,1,female,35.4,3,4,126.57,S,8,0,0
1141,1,male,45.1,0,3,96.04,S,4,0,0
1145,1,male,66.7,4,2,31.28,S,7,0,1
1157,1,male,33.7,0,3,37.88,S,4,0,1
1159,1,male,39.9,0,4,59.86,S,5,0,0
1170,1,male,25.0,5,1,27.46,C,7,0,0
1179,1,female,38.7,5,3,34.66,C,9,0,0
1184,1,female,43.6,3,0,33.39,S,4,0,0
1191,1,male,23.7,2,2,4.53,C,5,0,0
1197,1,female,28.0,0,1,18.87,S,2,0,1
1202,1,female,36.5,3,4,0.36,S,8,0,0
1205,1,female,25.2,1,1,88.38,S,3,0,1
1211,1,male,37.1,3,4,1.54,S,8,0,0
1216,1,male,27.7,1,3,0.77,C,5,0,0
1224,1,female,26.1,5,2,7.41,S,8,0,0
1226,1,male,19.5,5,0,27.94,C,6,0,0
1228,1,female,15.9,3,3,16.59,C,7,0,1
1230,1,female,1.4,0,4,1.71,S,5,0,1
1231,1,male,27.3,3,2,56.55,C,6,0,0
1236,1,male,24.6,4,2,14.03,S,7,0,1
1243,1,female,8.3,1,0,5.26,S,2,0,1
1249,1,male,14.3,3,2,28.5,S,6,0,0
1252,1,female,7.7,1,0,14.24,S,2,0,0
1253,1,male,13.6,0,1,46.75,C,2,0,0
1254,1,male,29.6,5,2,57.21,Q,8,0,1
1257,1,male,37.6,0,4,91.71,S,5,0,0
1258,1,male,41.6,1,2,104.86,C,4,0,0
1264,1,male,33.2,0,1,19.87,S,2,0,0
1275,1,female,13.1,5,4,4.3,S,10,0,0
1276,1,male,49.1,2,0,73.85,S,3,0,0
1278,1,female,38.0,1,4,13.25,S,6,0,0
1284,1,female,47.0,4,1,50.28,S,6,0,0
1288,1,male,32.2,4,1,6.9,Q,6,0,0
1289,1,male,52.6,4,4,107.24,S,9,0,0
1291,1,female,43.3,2,2,29.02,C,5,0,0
1296,1,male,38.1,5,0,128.01,S,6,0,0
1307,1,male,33.9,5,1,30.0,S,7,0,1
1312,1,male,37.0,2,4,8.74,C,7,0,0
1314,1,female,20.3,4,1,11.18,S,6,0,0
1325,1,male,13.2,2,3,44.65,S,6,0,0
1326,1,male,13.0,4,0,11.41,C,5,0,0
1327,1,male,6.8,2,1,17.57,Q,4,0,1
1330,1,female,39.7,0,1,53.32,S,2,0,0
1340,1,female,29.7,1,1,51.13,Q,3,0,0
1347,1,male,24.3,5,1,25.5,C,7,0,0
1349,1,female,42.0,4,4,24.77,C,9,0,0
1350,1,female,32.7,1,4,43.35,S,6,0,1
1352,1,female,38.7,1,2,5.1,S,4,0,0
1356,1,male,38.1,0,1,9.52,S,2,0,1
1364,1,male,35.5,4,0,11.32,S,5,0,1
1369,1,male,17.6,4,1,59.14,S,6,0,0
1374,1,male,38.7,4,3,4.66,S,8,0,0
1375,1,male,28.4,3,3,3.65,S,7,0,1
1376,1,female,43.2,2,4,32.8,S,7,0,0
1380,1,female,34.9,5,2,66.22,S,8,0,0
1385,1,female,19.3,1,2,3.03,S,4,0,0
1386,1,female,33.1,5,3,48.42,S,9,0,1
1389,1,female,37.8,0,4,30.37,C,5,0,0
1393,1,female,41.6,0,2,20.22,C,3,0,0
1398,1,male,28.7,2,4,5.39,Q,7,0,0
1406,1,male,28.8,0,1,40.55,S,2,0,1
1407,1,male,37.3,1,0,3.52,Q,2,0,1
1442,1,female,34.4,4,2,43.11,S,7,0,1
1444,1,male,36.6,0,2,7.23,S,3,0,1
1451,1,female,31.8,4,0,0.36,S,5,0,0
1452,1,female,39.0,2,4,33.67,S,7,0,1
1454,1,male,50.8,3,3,6.97,S,7,0,0
1460,1,male,45.2,2,1,21.6,Q,4,0,0
1462,1,female,34.8,3,4,98.35,S,8,0,0
1464,1,female,29.5,0,4,39.41,S,5,0,1
1465,1,male,24.6,1,0,6.8,S,2,0,0
1467,1,female,26.9,0,2,13.04,C,3,0,0
1469,1,male,14.4,4,1,29.43,C,6,0,1
1475,1,male,47.6,2,1,93.2,Q,4,0,1
1476,1,female,44.8,4,2,151.57,C,7,0,1
1482,1,female,28.2,4,0,9.27,S,5,0,0
1490,1,male,54.3,2,0,2.31,S,3,0,0
1491,1,male,27.2,2,1,53.39,C,4,0,0
1494,1,male,35.4,2,3,4.9,C,6,0,0
1497,1,male,24.2,2,4,10.79,S,7,0,0
1504,1,female,15.6,1,1,63.55,S,3,0,0
1508,1,female,17.4,2,3,127.1,Q,6,0,0
1509,1,male,49.2,4,0,61.7,S,5,0,1
1519,1,male,16.0,4,1,100.58,S,6,0,1
1520,1,female,48.4,0,0,5.06,C,1,1,0
1528,1,male,22.3,4,0,20.9,Q,5,0,1
1533,1,female,1.5,1,0,40.82,Q,2,0,0
1540,1,male,59.7,2,2,10.02,S,5,0,1
1547,1,female,56.4,0,0,108.63,S,1,1,0
1549,1,male,19.4,2,4,18.03,S,7,0,1
1550,1,female,3.0,3,0,10.79,S,4,0,1
1552,1,male,16.6,2,1,13.66,Q,4,0,1
1560,1,male,13.4,4,2,40.59,S,7,0,0
1571,1,male,31.0,5,2,74.27,S,8,0,0
1574,1,female,0.0,5,2,16.88,C,8,0,0
1578,1,male,12.4,5,3,157.7,S,9,0,0
1586,1,male,18.3,3,1,4.26,S,5,0,1
1588,1,female,39.0,1,2,1.84,S,4,0,0
1595,1,female,1.5,0,2,4.07,Q,3,0,0
1596,1,male,0.0,3,3,26.71,S,7,0,0
1604,1,female,36.0,1,4,23.77,C,6,0,0
1608,1,male,13.9,3,2,29.54,C,6,0,0
1612,1,male,24.0,4,3,23.0,Q,8,0,0
1613,1,male,46.6,1,3,40.37,S,5,0,0
1616,1,male,18.3,1,4,5.74,S,6,0,1
1618,1,male,35.6,3,3,4.22,Q,7,0,0
1630,1,male,16.2,5,4,62.92,S,10,0,1
1633,1,female,15.0,2,3,11.44,S,6,0,1
1637,1,male,22.4,3,3,1.42,S,7,0,0
1648,1,female,53.1,2,3,12.62,C,6,0,1
1650,1,female,31.3,1,1,0.1,S,3,0,0
1651,1,male,25.7,0,0,64.66,S,1,1,0
1657,1,male,17.4,2,2,26.17,Q,5,0,0
1658,1,male,34.8,0,4,2.46,C,5,0,0
1659,1,male,17.3,4,2,26.65,S,7,0,0
1661,1,male,23.8,3,3,45.78,S,7,0,0
1664,1,female,34.8,0,4,51.51,S,5,0,1
1665,1,male,13.8,1,3,12.65,S,5,0,1
1678,1,male,43.6,2,2,16.26,S,5,0,0
1682,1,female,10.1,5,1,3.66,C,7,0,1
1693,1,female,40.7,4,4,12.48,S,9,0,0
1699,1,female,0.0,1,0,62.3,S,2,0,0
1701,1,male,40.4,0,3,3.46,S,4,0,0
1702,1,male,23.7,4,4,48.43,S,9,0,0
1705,1,female,1.3,5,4,2.81,S,10,0,0
1717,1,male,12.4,3,3,7.22,S,7,0,1
1726,1,male,19.4,3,3,25.56,S,7,0,0
1727,1,male,23.5,2,4,10.87,S,7,0,1
1731,1,male,25.7,4,2,6.93,S,7,0,1
1744,1,male,20.5,4,0,7.68,S,5,0,0
1747,1,male,29.4,0,2,1.01,S,3,0,0
1749,1,female,14.2,5,2,34.34,S,8,0,0
1752,1,male,28.4,3,0,17.68,S,4,0,0
1760,1,female,34.7,4,3,24.83,S,8,0,0
1762,1,male,40.3,4,0,31.5,S,5,0,0
1765,1,male,31.3,2,2,32.67,S,5,0,0
1782,1,female,15.9,4,2,20.15,S,7,0,0
1791,1,male,25.0,4,3,17.98,C,8,0,1
1795,1,female,42.2,5,3,13.32,S,9,0,0
1796,1,female,46.4,4,1,45.94,C,6,0,1
1797,1,male,0.5,2,4,4.07,S,7,0,0
1798,1,male,51.1,3,4,62.17,Q,8,0,0
1809,1,male,29.1,1,3,80.94,S,5,0,0
1815,1,male,23.6,0,2,19.16,S,3,0,1
1817,1,female,21.8,3,2,29.32,S,6,0,1
1820,1,male,22.6,2,4,17.98,C,7,0,0
1822,1,male,35.8,2,1,16.66,S,4,0,0
1823,1,female,40.9,2,1,3.38,S,4,0,1
1825,1,male,53.9,1,3,36.72,S,5,0,0
1827,1,male,36.0,3,4,21.17,S,8,0,1
1828,1,male,22.4,5,3,50.2,C,9,0,1
1831,1,male,16.8,1,0,0.13,S,2,0,0
1835,1,female,37.7,4,3,30.82,S,8,0,1
1838,1,female,39.5,3,1,16.49,S,5,0,1
1851,1,female,22.4,3,3,81.69,S,7,0,1
1857,1,female,36.0,3,3,8.44,S,7,0,0
1868,1,male,52.4,0,1,49.55,S,2,0,0
1872,1,female,29.2,4,1,0.58,S,6,0,0
1876,1,female,30.7,2,1,39.62,C,4,0,0
1878,1,female,41.1,1,1,37.98,S,3,0,0
1889,1,male,30.7,2,2,12.78,S,5,0,1
1892,1,male,25.0,5,3,17.3,S,9,0,1
1896,1,female,11.4,2,0,2.41,S,3,0,0
1901,1,male,6.4,1,1,39.92,Q,3,0,0
1907,1,male,25.7,2,0,30.23,S,3,0,0
1909,1,male,32.1,2,3,28.99,S,6,0,0
1913,1,male,11.9,0,1,41.51,S,2,0,0
1914,1,male,32.8,4,2,22.72,S,7,0,0
1921,1,male,25.3,1,2,67.27,S,4,0,0
1926,1,female,44.1,2,2,139.92,S,5,0,0
1928,1,female,11.0,0,3,52.72,S,4,0,1
1932,1,male,28.8,3,2,27.51,C,6,0,0
1933,1,male,29.7,1,3,34.7,S,5,0,0
1934,1,female,35.9,0,0,74.31,S,1,1,1
1941,1,female,40.4,2,4,31.67,S,7,0,0
1944,1,male,30.8,4,3,84.84,S,8,0,1
1945,1,male,35.6,3,4,50.28,C,8,0,0
1948,1,male,27.8,5,4,0.69,S,10,0,0
1951,1,male,42.6,0,4,7.82,S,5,0,0
1956,1,male,22.5,5,0,11.87,Q,6,0,1
1957,1,female,33.6,5,2,32.39,S,8,0,0
1967,1,female,20.3,3,0,1.57,C,4,0,0
1974,1,female,37.0,3,4,32.45,C,8,0,0
1978,1,male,11.7,3,2,11.98,S,6,0,1
1985,1,female,9.3,1,2,7.74,S,4,0,0
1990,1,female,18.4,5,1,18.18,S,7,0,1
1993,1,male,50.6,5,4,70.95,C,10,0,0
1999,1,male,32.4,1,2,38.93,C,4,0,0
2013,1,male,18.0,0,4,4.39,S,5,0,0
2017,1,male,23.6,5,1,5.12,S,7,0,1
2023,1,female,26.0,4,2,32.97,C,7,0,0
2036,1,male,40.5,2,0,51.45,S,3,0,0
2037,1,female,17.6,1,4,65.74,S,6,0,0
2042,1,female,14.4,2,4,60.37,S,7,0,0
2044,1,female,18.9,2,1,36.96,C,4,0,1
2049,1,male,42.6,1,0,12.77,S,2,0,0
2051,1,male,23.7,5,0,23.64,C,6,0,0
2052,1,female,17.6,2,2,44.05,S,5,0,0
2053,1,male,42.9,3,0,4.12,S,4,0,1
2055,1,male,22.1,4,0,32.66,S,5,0,1
2059,1,male,20.5,5,1,3.16,Q,7,0,0
2060,1,male,36.5,2,3,40.04,S,6,0,0
2063,1,male,19.8,2,2,31.62,S,5,0,0
2075,1,male,40.8,0,2,6.96,S,3,0,1
2076,1,male,29.7,0,4,9.08,S,5,0,0
2082,1,female,23.1,0,0,101.29,S,1,1,0
2090,1,female,30.4,5,1,50.88,S,7,0,1
2097,1,male,48.4,3,2,18.31,S,6,0,1
2099,1,male,42.4,2,0,33.45,S,3,0,0
2104,1,male,32.0,3,2,57.35,S,6,0,1
2116,1,male,0.5,3,1,48.21,Q,5,0,0
2120,1,female,23.3,4,4,10.71,S,9,0,1
2122,1,male,33.0,1,4,28.38,S,6,0,1
2126,1,male,63.8,3,1,53.94,C,5,0,1
2131,1,male,35.9,2,0,11.19,C,3,0,0
2147,1,male,32.2,5,2,0.85,C,8,0,0
2149,1,female,27.1,4,1,48.66,S,6,0,1
2171,1,male,36.3,3,1,21.76,S,5,0,0
2172,1,male,39.6,3,3,0.3,S,7,0,0
2173,1,male,34.7,2,1,34.6,S,4,0,1
2174,1,female,15.3,5,2,58.42,S,8,0,0
2184,1,female,31.5,5,2,33.4,C,8,0,1
2185,1,male,37.7,0,3,39.13,Q,4,0,1
2188,1,male,39.0,0,0,17.68,S,1,1,1
2189,1,male,16.7,1,3,99.12,S,5,0,1
2190,1,male,15.5,2,0,24.46,C,3,0,0
2194,1,male,53.0,1,0,10.97,S,2,0,0
2196,1,female,7.7,5,1,36.47,S,7,0,0
2198,1,male,32.2,1,3,45.59,S,5,0,0
2204,1,male,19.8,3,1,28.85,S,5,0,1
2211,1,female,47.4,5,4,14.54,S,10,0,1
2213,1,male,20.6,4,1,96.38,C,6,0,1
2216,1,male,35.1,0,2,34.18,S,3,0,1
2220,1,female,30.5,0,2,6.21,S,3,0,1
2225,1,male,12.6,4,1,24.78,S,6,0,0
