,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
522,2,female,5.7,0,3,41.83,Q,4,0,1
534,2,female,59.8,1,4,2.8,S,6,0,1
536,2,male,39.2,2,1,37.61,S,4,0,1
540,2,female,22.5,2,2,102.87,S,5,0,1
541,2,female,23.6,3,4,50.12,S,8,0,0
547,2,female,41.4,0,1,13.98,S,2,0,1
551,2,female,31.2,3,4,53.37,S,8,0,1
554,2,male,31.4,3,3,23.72,S,7,0,1
564,2,male,62.0,2,0,8.25,S,3,0,0
567,2,male,8.8,1,1,52.8,S,3,0,0
581,2,female,11.8,2,0,68.57,S,3,0,1
585,2,male,28.6,3,3,43.55,S,7,0,0
587,2,female,2.4,3,0,0.34,S,4,0,0
595,2,male,35.6,5,3,85.8,S,9,0,0
600,2,male,38.3,0,2,25.29,S,3,0,0
604,2,male,30.5,0,3,147.52,C,4,0,0
612,2,male,56.1,3,2,22.07,S,6,0,1
613,2,female,11.6,1,1,9.33,S,3,0,0
615,2,female,51.0,2,4,18.75,S,7,0,1
619,2,male,46.9,0,4,39.53,S,5,0,1
620,2,male,17.9,1,1,60.19,S,3,0,0
625,2,male,39.4,2,3,259.95,S,6,0,0
630,2,female,22.6,5,2,31.81,S,8,0,1
634,2,male,36.9,2,1,7.55,C,4,0,0
641,2,male,54.4,1,0,14.79,C,2,0,0
643,2,male,13.2,0,3,17.87,S,4,0,0
644,2,female,13.2,1,2,11.59,S,4,0,0
653,2,male,43.9,4,3,35.77,C,8,0,1
655,2,male,23.0,2,1,48.84,Q,4,0,0
656,2,male,20.4,1,1,34.88,S,3,0,0
658,2,female,31.7,2,2,1.45,C,5,0,1
659,2,male,37.7,1,1,40.09,C,3,0,0
660,2,female,39.3,3,4,51.22,S,8,0,0
663,2,female,9.8,0,2,49.98,S,3,0,0
676,2,female,26.2,3,2,133.64,S,6,0,0
679,2,male,38.5,4,0,8.91,S,5,0,1
694,2,female,16.5,2,0,37.17,S,3,0,0
700,2,female,26.0,4,4,43.65,Q,9,0,0
702,2,female,27.5,0,4,3.41,C,5,0,0
705,2,female,9.7,5,4,27.01,S,10,0,1
706,2,male,30.6,5,2,0.35,S,8,0,0
718,2,female,46.2,1,4,3.14,S,6,0,0
720,2,male,21.6,3,3,28.24,C,7,0,1
728,2,male,22.3,0,4,14.38,S,5,0,0
733,2,male,27.3,0,2,5.91,S,3,0,0
735,2,female,20.4,0,4,5.93,Q,5,0,1
736,2,female,19.0,4,1,44.32,S,6,0,0
738,2,male,30.7,1,2,16.48,C,4,0,0
739,2,male,26.9,1,3,8.73,S,5,0,0
740,2,male,25.9,5,1,25.51,S,7,0,0
752,2,male,23.6,5,2,47.5,S,8,0,1
753,2,male,13.4,2,4,3.7,C,7,0,0
757,2,female,40.7,5,3,5.4,S,9,0,0
761,2,male,24.1,1,1,16.7,C,3,0,0
769,2,male,10.0,1,3,4.82,C,5,0,1
770,2,male,32.0,1,1,16.91,C,3,0,0
782,2,male,49.8,4,2,81.58,S,7,0,0
783,2,male,40.4,1,3,25.55,C,5,0,0
785,2,male,22.6,5,4,110.2,C,10,0,1
786,2,male,21.3,1,2,37.85,S,4,0,0
787,2,female,24.3,2,2,11.02,S,5,0,0
788,2,male,35.4,3,3,82.74,S,7,0,0
796,2,male,32.6,2,2,0.32,C,5,0,1
801,2,male,50.8,1,3,24.48,S,5,0,0
804,2,female,13.4,0,2,9.5,C,3,0,0
814,2,female,3.6,3,1,10.67,S,5,0,1
825,2,male,37.0,3,3,5.52,S,7,0,1
826,2,male,0.5,5,3,0.21,C,9,0,0
828,2,male,52.1,4,2,25.07,S,7,0,1
831,2,female,13.6,5,1,9.49,S,7,0,0
842,2,female,59.3,2,2,4.52,S,5,0,0
843,2,male,22.7,5,4,2.1,C,10,0,1
849,2,male,57.0,0,0,9.17,C,1,1,0
855,2,male,67.2,3,1,47.38,S,5,0,0
863,2,male,32.0,2,0,7.89,S,3,0,0
869,2,male,21.7,1,2,5.44,S,4,0,1
870,2,male,43.2,1,2,35.29,C,4,0,0
882,2,male,45.8,4,4,32.17,S,9,0,0
887,2,female,10.3,4,3,12.25,C,8,0,0
894,2,female,32.3,0,0,1.78,C,1,1,1
895,2,female,43.4,2,2,148.47,S,5,0,0
900,2,female,19.3,5,1,98.73,C,7,0,0
902,2,male,5.4,1,2,5.37,C,4,0,0
909,2,female,1.7,5,0,28.75,S,6,0,0
915,2,male,26.9,3,1,12.29,S,5,0,0
916,2,female,37.8,2,2,3.05,S,5,0,0
923,2,female,45.3,5,3,53.28,Q,9,0,1
928,2,female,17.6,3,2,56.69,S,6,0,1
929,2,female,25.0,2,2,4.61,S,5,0,0
931,2,male,24.8,4,0,64.53,S,5,0,1
934,2,male,34.5,1,3,11.89,Q,5,0,0
936,2,male,21.1,3,4,1.85,C,8,0,0
938,2,male,10.7,5,4,8.67,S,10,0,0
940,2,female,29.0,0,2,3.18,S,3,0,0
941,2,male,48.8,4,4,39.7,S,9,0,0
944,2,female,20.6,2,1,2.78,S,4,0,0
952,2,male,54.4,2,0,82.0,S,3,0,0
953,2,male,12.4,4,1,7.51,S,6,0,1
963,2,male,19.8,3,0,3.53,S,4,0,0
965,2,female,33.7,5,3,10.1,S,9,0,0
968,2,male,42.7,2,0,41.01,C,3,0,0
985,2,male,9.8,0,1,57.68,S,2,0,0
987,2,male,10.6,0,4,13.82,C,5,0,0
991,2,female,43.3,0,3,6.91,S,4,0,1
1009,2,male,14.4,1,4,40.76,C,6,0,0
1011,2,male,7.1,4,3,32.98,S,8,0,1
1012,2,male,30.9,5,0,35.1,S,6,0,1
1023,2,female,26.2,4,0,43.24,S,5,0,1
1028,2,female,64.5,3,2,14.41,C,6,0,0
1033,2,male,39.2,1,0,7.92,C,2,0,0
1036,2,male,38.7,3,1,38.55,S,5,0,0
1039,2,male,38.5,4,2,56.75,S,7,0,0
1044,2,male,11.0,2,4,41.01,S,7,0,1
1056,2,male,33.4,2,1,28.23,Q,4,0,1
1058,2,male,36.9,4,4,265.95,S,9,0,0
1060,2,male,9.8,5,2,34.48,C,8,0,1
1063,2,male,33.4,1,4,8.82,C,6,0,0
1070,2,male,37.8,1,4,42.57,Q,6,0,0
1076,2,male,30.1,1,0,14.35,S,2,0,0
1081,2,male,34.6,4,0,62.9,S,5,0,0
1082,2,male,42.5,4,1,31.35,S,6,0,0
1090,2,male,51.8,1,4,60.25,S,6,0,1
1093,2,male,9.8,5,4,17.54,S,10,0,0
1097,2,male,7.8,0,4,1.26,C,5,0,0
1105,2,female,62.0,1,3,1.99,S,5,0,0
1110,2,male,46.2,2,0,25.99,S,3,0,1
1112,2,male,28.0,2,2,9.55,S,5,0,0
1117,2,female,43.7,1,2,2.19,C,4,0,1
1118,2,male,35.4,4,3,9.4,S,8,0,0
1123,2,male,12.7,5,2,21.75,S,8,0,1
1127,2,male,29.5,5,2,22.22,S,8,0,0
1129,2,female,9.8,5,3,50.13,Q,9,0,0
1136,2,male,18.7,2,4,0.15,S,7,0,1
1148,2,male,0.7,0,0,45.19,S,1,1,1
1153,2,male,18.8,0,4,7.55,S,5,0,1
1155,2,male,18.8,3,1,14.69,S,5,0,1
1156,2,male,50.4,4,1,8.67,Q,6,0,0
1158,2,male,16.3,0,0,17.51,S,1,1,1
1163,2,male,43.1,5,1,10.61,Q,7,0,1
1164,2,female,40.9,1,0,33.1,S,2,0,0
1168,2,male,19.8,3,4,6.39,S,8,0,0
1175,2,male,3.6,3,0,18.22,S,4,0,0
1182,2,male,39.1,3,4,12.82,C,8,0,1
1183,2,male,27.9,1,2,13.35,S,4,0,1
1186,2,female,19.8,1,1,64.72,C,3,0,1
1207,2,male,10.4,5,0,13.78,S,6,0,0
1209,2,male,34.5,1,3,64.6,C,5,0,1
1213,2,male,10.6,1,1,2.34,Q,3,0,1
1214,2,male,23.3,3,0,61.08,S,4,0,1
1221,2,male,25.5,0,4,41.92,S,5,0,0
1222,2,female,10.7,1,1,20.89,C,3,0,0
1233,2,female,13.3,0,0,64.99,C,1,1,0
1242,2,male,37.6,4,4,0.41,S,9,0,1
1245,2,female,27.6,4,0,35.71,S,5,0,1
1246,2,female,43.4,2,1,8.35,S,4,0,0
1250,2,male,16.1,1,2,74.26,S,4,0,1
1251,2,male,60.5,3,4,52.25,S,8,0,0
1260,2,male,25.2,2,1,49.2,S,4,0,0
1269,2,male,41.7,0,1,55.2,S,2,0,0
1270,2,male,8.9,0,1,13.09,S,2,0,1
1280,2,male,36.0,4,3,46.14,C,8,0,0
1290,2,male,12.7,0,3,39.48,S,4,0,0
1294,2,male,12.5,5,2,1.99,Q,8,0,1
1295,2,male,18.5,2,2,9.59,S,5,0,0
1300,2,male,13.6,5,3,9.12,S,9,0,0
1302,2,male,23.9,2,2,55.26,C,5,0,0
1303,2,female,32.0,0,0,6.11,C,1,1,0
1306,2,male,31.2,3,0,85.26,S,4,0,1
1308,2,male,46.1,4,4,51.42,Q,9,0,0
1309,2,male,24.3,5,0,29.49,S,6,0,1
1313,2,male,45.3,3,1,13.71,S,5,0,1
1316,2,female,26.8,2,3,17.57,S,6,0,0
1318,2,male,44.0,2,2,47.16,S,5,0,0
1336,2,male,19.2,5,2,12.39,S,8,0,0
1337,2,male,12.5,3,2,8.43,Q,6,0,1
1339,2,male,22.6,5,3,55.23,S,9,0,0
1344,2,male,46.2,3,2,15.61,S,6,0,1
1346,2,male,27.0,1,0,15.52,C,2,0,0
1358,2,female,24.1,3,4,4.88,S,8,0,0
1360,2,female,24.9,0,2,65.17,S,3,0,1
1361,2,male,25.0,3,4,30.95,S,8,0,0
1363,2,female,34.6,5,0,64.49,S,6,0,1
1365,2,female,17.9,4,3,84.13,S,8,0,0
1367,2,female,40.3,1,4,0.67,Q,6,0,1
1368,2,male,18.6,1,1,19.87,S,3,0,0
1372,2,male,32.0,3,4,59.99,C,8,0,1
1373,2,male,33.8,3,2,44.75,S,6,0,0
1388,2,female,44.3,0,2,30.21,S,3,0,1
1390,2,male,9.4,4,4,15.28,S,9,0,0
1391,2,male,25.3,2,2,0.96,C,5,0,0
1394,2,female,57.7,2,2,4.79,S,5,0,0
1402,2,female,41.4,3,1,8.85,S,5,0,0
1410,2,female,38.8,1,3,85.92,S,5,0,0
1415,2,male,10.9,0,2,33.86,S,3,0,1
1419,2,male,44.7,1,1,8.69,S,3,0,1
1421,2,female,11.7,5,3,45.86,C,9,0,0
1422,2,male,26.1,3,2,63.77,S,6,0,0
1426,2,female,8.5,4,4,4.3,S,9,0,0
1428,2,female,40.0,1,0,5.85,Q,2,0,1
1430,2,male,38.4,1,2,3.25,S,4,0,0
1433,2,male,49.8,5,1,8.71,S,7,0,1
1434,2,male,18.4,0,1,34.67,S,2,0,0
1439,2,male,27.4,3,2,6.65,C,6,0,1
1440,2,male,14.5,3,0,2.61,S,4,0,1
1441,2,male,15.4,1,4,44.08,S,6,0,0
1449,2,male,19.2,5,1,53.56,S,7,0,1
1458,2,female,46.9,1,1,3.25,S,3,0,0
1470,2,male,31.9,2,1,1.61,S,4,0,0
1472,2,male,25.0,5,2,1.8,S,8,0,1
1473,2,female,34.8,3,2,7.84,C,6,0,0
1477,2,male,27.6,1,2,0.01,S,4,0,1
1478,2,male,16.7,5,4,8.14,S,10,0,1
1480,2,male,12.9,1,2,37.93,S,4,0,1
1483,2,female,50.3,3,0,7.04,S,4,0,0
1484,2,male,38.0,4,3,0.46,S,8,0,0
1489,2,male,28.0,3,2,45.14,S,6,0,0
1492,2,male,0.0,0,0,70.93,S,1,1,0
1493,2,male,23.3,2,4,9.85,S,7,0,0
1495,2,female,34.4,1,1,6.99,S,3,0,1
1496,2,male,26.5,3,0,64.75,S,4,0,0
1498,2,male,1.0,5,3,8.42,S,9,0,0
1500,2,male,24.3,4,2,35.48,S,7,0,0
1503,2,male,46.4,2,0,14.99,C,3,0,0
1505,2,female,10.9,2,2,28.39,Q,5,0,0
1507,2,male,18.7,5,4,12.63,C,10,0,0
1511,2,male,56.6,3,0,7.3,Q,4,0,1
1526,2,female,43.8,1,1,23.34,S,3,0,0
1532,2,male,30.2,3,1,21.41,S,5,0,1
1534,2,female,28.6,2,3,9.71,C,6,0,0
1537,2,female,18.2,5,4,12.7,C,10,0,1
1551,2,male,38.3,4,4,0.54,S,9,0,0
1555,2,male,53.2,1,3,40.24,S,5,0,0
1569,2,male,17.0,0,4,25.74,S,5,0,0
1570,2,female,32.0,4,3,20.37,S,8,0,0
1584,2,female,31.8,2,2,136.86,S,5,0,1
1587,2,female,18.3,3,0,23.7,S,4,0,0
1589,2,female,41.8,4,0,41.6,C,5,0,1
1590,2,female,38.8,3,4,149.88,S,8,0,1
1593,2,female,16.0,0,0,51.43,S,1,1,0
1600,2,male,40.0,3,4,1.36,C,8,0,0
1610,2,female,42.1,2,3,32.1,C,6,0,1
1615,2,male,27.4,0,3,16.95,S,4,0,1
1617,2,male,25.4,0,0,30.67,S,1,1,1
1622,2,male,28.3,1,4,3.22,S,6,0,0
1629,2,female,30.1,5,1,15.74,S,7,0,0
1634,2,female,12.3,1,1,45.66,C,3,0,1
1638,2,female,43.8,0,2,10.15,C,3,0,1
1641,2,male,45.4,1,0,31.46,Q,2,0,1
1647,2,female,21.7,5,3,52.31,C,9,0,1
1649,2,female,10.8,5,1,40.96,Q,7,0,1
1652,2,male,47.9,1,2,114.37,S,4,0,0
1669,2,female,36.0,5,3,37.49,S,9,0,1
1671,2,female,38.3,2,3,12.28,S,6,0,1
1675,2,female,42.4,0,4,2.22,S,5,0,0
1677,2,female,19.8,4,0,112.78,C,5,0,0
1679,2,female,36.1,3,2,69.38,S,6,0,1
1684,2,male,14.8,3,4,2.97,S,8,0,0
1685,2,male,55.3,0,0,33.75,S,1,1,1
1686,2,male,14.1,3,0,18.59,S,4,0,1
1691,2,male,38.5,4,2,28.43,S,7,0,0
1711,2,female,17.7,4,2,7.57,S,7,0,0
1716,2,male,53.4,3,3,13.02,S,7,0,0
1718,2,male,33.8,4,0,17.92,S,5,0,1
1719,2,male,19.0,2,0,15.49,Q,3,0,0
1720,2,male,74.9,3,3,89.03,S,7,0,0
1721,2,female,37.6,0,1,79.88,S,2,0,0
1732,2,male,22.2,0,4,50.21,C,5,0,0
1756,2,female,40.9,3,4,14.75,S,8,0,1
1767,2,male,30.2,2,4,12.28,S,7,0,0
1775,2,female,22.6,3,1,93.75,S,5,0,0
1778,2,female,23.1,4,0,14.03,S,5,0,0
1779,2,male,5.6,3,1,7.38,S,5,0,1
1780,2,female,27.4,4,2,3.29,C,7,0,0
1781,2,male,39.4,0,4,5.92,S,5,0,1
1786,2,male,29.4,1,2,6.1,S,4,0,1
1794,2,male,49.7,1,4,14.16,S,6,0,0
1806,2,male,15.2,4,4,26.83,S,9,0,1
1813,2,male,17.0,4,2,54.88,S,7,0,0
1816,2,male,23.6,1,3,44.68,S,5,0,0
1848,2,male,43.4,4,1,59.49,S,6,0,1
1849,2,female,37.1,1,3,50.03,Q,5,0,1
1859,2,female,29.4,4,0,29.11,S,5,0,1
1860,2,male,28.4,3,0,14.35,S,4,0,1
1861,2,male,39.4,0,2,8.85,S,3,0,1
1862,2,male,31.2,3,4,51.48,S,8,0,0
1863,2,male,2.3,2,4,19.59,S,7,0,0
1864,2,male,9.5,5,2,30.27,S,8,0,1
1867,2,male,36.8,2,0,0.5,C,3,0,0
1877,2,male,11.7,5,3,109.56,C,9,0,0
1879,2,male,32.5,1,3,8.63,S,5,0,0
1885,2,female,9.5,2,4,50.61,S,7,0,0
1888,2,male,24.3,2,0,3.95,C,3,0,1
1897,2,male,28.5,5,2,111.59,C,8,0,0
1900,2,female,31.9,0,0,24.11,S,1,1,0
1902,2,male,15.7,3,1,30.12,S,5,0,1
1903,2,female,13.0,3,0,13.95,S,4,0,0
1906,2,female,16.7,4,2,8.74,S,7,0,1
1917,2,male,24.5,2,0,34.83,S,3,0,0
1924,2,male,30.6,1,1,47.54,S,3,0,1
1927,2,female,50.4,2,4,31.73,C,7,0,0
1931,2,female,42.0,2,2,18.22,S,5,0,0
1936,2,female,52.5,2,1,3.69,S,4,0,0
1937,2,female,36.1,4,3,37.54,S,8,0,1
1942,2,male,39.0,2,1,20.81,C,4,0,1
1949,2,male,0.0,4,2,22.48,S,7,0,0
1970,2,female,33.4,4,4,24.97,C,9,0,0
1976,2,male,18.0,3,1,16.3,S,5,0,0
1981,2,male,45.8,1,4,20.11,S,6,0,1
1984,2,female,25.3,4,4,40.68,S,9,0,0
1986,2,female,44.3,5,1,3.98,S,7,0,1
1987,2,female,38.7,1,4,2.8,C,6,0,0
1994,2,male,34.4,4,1,8.68,S,6,0,1
1995,2,male,42.7,4,0,2.83,S,5,0,1
2003,2,female,8.3,4,0,22.22,S,5,0,0
2006,2,male,24.0,0,4,212.84,S,5,0,0
2007,2,female,27.2,1,0,37.53,C,2,0,1
2014,2,female,34.8,5,3,11.08,S,9,0,0
2016,2,female,23.8,5,1,65.31,S,7,0,0
2020,2,male,5.4,5,0,22.65,S,6,0,1
2021,2,male,19.3,3,1,5.86,S,5,0,0
2025,2,female,35.3,5,0,94.34,S,6,0,0
2029,2,female,15.4,5,0,22.13,Q,6,0,1
2031,2,female,48.8,4,4,11.01,S,9,0,0
2032,2,male,33.1,5,2,50.77,C,8,0,0
2070,2,male,21.8,0,2,18.02,S,3,0,1
2073,2,female,32.4,4,1,7.08,S,6,0,1
2077,2,female,35.6,4,3,8.0,C,8,0,0
2087,2,female,27.6,3,1,31.31,C,5,0,1
2093,2,female,12.1,5,1,46.83,S,7,0,0
2098,2,male,32.6,0,3,3.3,S,4,0,1
2103,2,male,31.1,5,3,9.19,Q,9,0,1
2112,2,female,29.4,2,2,63.67,S,5,0,0
2115,2,female,43.1,1,3,33.14,S,5,0,0
2117,2,male,41.4,5,4,26.35,S,10,0,0
2119,2,male,26.8,5,2,31.72,S,8,0,1
2127,2,male,38.4,0,0,18.06,S,1,1,0
2128,2,male,23.5,4,0,7.76,C,5,0,1
2133,2,male,38.3,4,2,57.56,S,7,0,0
2148,2,male,23.9,2,0,6.12,S,3,0,0
2155,2,female,49.3,3,3,33.57,S,7,0,0
2159,2,female,34.7,0,2,14.85,Q,3,0,1
2169,2,female,26.6,4,3,1.16,S,8,0,0
2170,2,male,34.0,2,2,16.05,S,5,0,1
2176,2,female,32.1,4,1,21.71,S,6,0,0
2177,2,male,59.7,5,2,1.1,S,8,0,1
2183,2,male,22.9,0,0,3.21,Q,1,1,0
2186,2,male,23.1,3,0,26.88,S,4,0,1
2192,2,male,20.8,4,3,39.41,C,8,0,1
2195,2,male,15.5,1,0,8.22,S,2,0,0
2202,2,female,32.3,4,4,71.3,S,9,0,0
2203,2,male,44.8,5,1,2.49,S,7,0,0
2215,2,female,29.9,0,2,40.85,Q,3,0,0
2219,2,male,36.2,2,2,5.45,S,5,0,0
2237,2,male,19.7,5,1,79.48,S,7,0,0
2242,2,male,23.4,1,3,55.06,S,5,0,0
2252,2,male,19.1,5,4,0.64,S,10,0,1
2253,2,female,14.3,4,1,19.17,S,6,0,1
2261,2,male,20.6,0,3,36.79,S,4,0,0
2263,2,female,28.8,3,2,13.03,S,6,0,0
2266,2,female,52.3,3,4,14.4,S,8,0,0
2268,2,male,20.8,2,0,78.55,Q,3,0,0
2269,2,male,38.4,5,2,6.77,S,8,0,0
2273,2,male,38.6,3,4,0.96,S,8,0,1
2274,2,male,41.4,0,2,7.24,C,3,0,1
2275,2,male,17.6,3,0,70.2,S,4,0,0
2280,2,male,0.0,4,2,10.92,C,7,0,0
2281,2,male,37.3,4,0,8.45,S,5,0,0
2282,2,female,32.7,1,4,187.11,S,6,0,0
2284,2,male,13.2,1,1,127.44,S,3,0,0
2290,2,female,26.3,2,0,47.37,S,3,0,0
2292,2,female,13.4,5,1,6.04,S,7,0,0
2300,2,male,38.9,2,0,4.7,S,3,0,1
2309,2,female,17.7,1,3,1.65,S,5,0,0
2319,2,male,9.6,5,4,3.98,Q,10,0,0
2320,2,female,38.8,4,0,19.81,S,5,0,1
2327,2,male,18.3,2,0,28.01,C,3,0,0
2329,2,male,21.5,4,4,41.2,S,9,0,0
2337,2,female,14.9,3,4,84.04,C,8,0,0
2343,2,male,26.5,2,0,43.03,S,3,0,0
2344,2,female,22.5,4,3,23.69,C,8,0,1
2346,2,male,35.9,3,1,76.4,S,5,0,1
2354,2,male,22.5,2,3,17.17,C,6,0,1
2355,2,male,49.4,1,3,10.45,S,5,0,0
2356,2,female,30.6,1,3,22.28,Q,5,0,1
2371,2,male,10.2,0,1,3.58,S,2,0,1
2374,2,female,43.1,0,2,17.71,S,3,0,1
2376,2,male,23.9,4,2,26.43,Q,7,0,0
2379,2,male,30.0,5,2,1.93,S,8,0,1
2384,2,female,18.4,4,0,5.93,S,5,0,0
2394,2,female,20.5,2,3,11.65,S,6,0,1
2396,2,female,37.7,2,0,23.21,S,3,0,0
2406,2,male,25.9,1,3,24.36,S,5,0,0
2410,2,female,0.0,4,4,26.72,S,9,0,1
2411,2,male,36.1,5,4,14.26,S,10,0,0
2417,2,female,33.0,2,4,4.19,S,7,0,0
2422,2,male,25.5,1,2,3.75,S,4,0,1
2424,2,male,19.8,5,4,24.18,S,10,0,0
2429,2,male,18.5,1,3,28.23,S,5,0,1
2436,2,male,6.7,0,3,56.75,C,4,0,0
2438,2,female,34.1,5,3,4.7,S,9,0,0
2448,2,male,47.0,3,1,13.48,C,5,0,0
2449,2,female,32.0,4,0,41.74,S,5,0,0
2454,2,male,11.9,0,0,11.14,C,1,1,0
2457,2,female,44.4,2,2,104.18,C,5,0,1
2459,2,male,44.4,5,1,2.46,S,7,0,0
2466,2,female,40.5,2,4,4.98,S,7,0,0
2469,2,male,31.2,2,1,134.51,S,4,0,0
2471,2,male,48.7,2,4,46.85,S,7,0,1
2473,2,male,47.6,1,3,51.74,S,5,0,1
2474,2,female,10.8,0,4,12.97,S,5,0,0
2476,2,male,16.9,2,3,13.38,S,6,0,0
2485,2,female,42.3,5,0,75.85,S,6,0,1
2494,2,male,21.9,1,4,5.07,S,6,0,0
2500,2,male,37.5,2,0,3.57,S,3,0,1
2501,2,male,15.6,1,4,0.65,C,6,0,1
2511,2,male,46.1,3,1,18.02,S,5,0,1
2522,2,female,19.3,5,1,16.8,S,7,0,0
2531,2,male,26.2,2,0,5.15,S,3,0,1
2539,2,female,10.1,1,4,10.94,S,6,0,1
2550,2,male,52.2,3,2,3.54,Q,6,0,0
2552,2,male,12.1,5,4,11.18,S,10,0,1
2555,2,female,11.4,4,2,20.34,S,7,0,1
2556,2,male,27.2,4,0,6.46,S,5,0,0
2581,2,male,30.8,3,2,35.43,Q,6,0,1
2584,2,male,18.6,4,4,4.24,C,9,0,0
2585,2,male,13.6,1,1,35.2,S,3,0,1
2588,2,female,5.1,1,3,18.18,S,5,0,0
