,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
1182,2,male,39.1,3,4,12.82,C,8,0,1
1183,2,male,27.9,1,2,13.35,S,4,0,1
1186,2,female,19.8,1,1,64.72,C,3,0,1
1209,2,male,34.5,1,3,64.6,C,5,0,1
1213,2,male,10.6,1,1,2.34,Q,3,0,1
1214,2,male,23.3,3,0,61.08,S,4,0,1
1242,2,male,37.6,4,4,0.41,S,9,0,1
1245,2,female,27.6,4,0,35.71,S,5,0,1
1250,2,male,16.1,1,2,74.26,S,4,0,1
1270,2,male,8.9,0,1,13.09,S,2,0,1
1294,2,male,12.5,5,2,1.99,Q,8,0,1
1306,2,male,31.2,3,0,85.26,S,4,0,1
1309,2,male,24.3,5,0,29.49,S,6,0,1
1313,2,male,45.3,3,1,13.71,S,5,0,1
1337,2,male,12.5,3,2,8.43,Q,6,0,1
1344,2,male,46.2,3,2,15.61,S,6,0,1
1360,2,female,24.9,0,2,65.17,S,3,0,1
1363,2,female,34.6,5,0,64.49,S,6,0,1
1367,2,female,40.3,1,4,0.67,Q,6,0,1
1372,2,male,32.0,3,4,59.99,C,8,0,1
1388,2,female,44.3,0,2,30.21,S,3,0,1
1415,2,male,10.9,0,2,33.86,S,3,0,1
1419,2,male,44.7,1,1,8.69,S,3,0,1
1428,2,female,40.0,1,0,5.85,Q,2,0,1
1433,2,male,49.8,5,1,8.71,S,7,0,1
1439,2,male,27.4,3,2,6.65,C,6,0,1
1440,2,male,14.5,3,0,2.61,S,4,0,1
1449,2,male,19.2,5,1,53.56,S,7,0,1
1472,2,male,25.0,5,2,1.8,S,8,0,1
1477,2,male,27.6,1,2,0.01,S,4,0,1
1478,2,male,16.7,5,4,8.14,S,10,0,1
1480,2,male,12.9,1,2,37.93,S,4,0,1
1495,2,female,34.4,1,1,6.99,S,3,0,1
1511,2,male,56.6,3,0,7.3,Q,4,0,1
1532,2,male,30.2,3,1,21.41,S,5,0,1
1537,2,female,18.2,5,4,12.7,C,10,0,1
1584,2,female,31.8,2,2,136.86,S,5,0,1
1589,2,female,41.8,4,0,41.6,C,5,0,1
1590,2,female,38.8,3,4,149.88,S,8,0,1
1610,2,female,42.1,2,3,32.1,C,6,0,1
1615,2,male,27.4,0,3,16.95,S,4,0,1
1617,2,male,25.4,0,0,30.67,S,1,1,1
1634,2,female,12.3,1,1,45.66,C,3,0,1
1638,2,female,43.8,0,2,10.15,C,3,0,1
1641,2,male,45.4,1,0,31.46,Q,2,0,1
1647,2,female,21.7,5,3,52.31,C,9,0,1
1649,2,female,10.8,5,1,40.96,Q,7,0,1
1669,2,female,36.0,5,3,37.49,S,9,0,1
1671,2,female,38.3,2,3,12.28,S,6,0,1
1679,2,female,36.1,3,2,69.38,S,6,0,1
1685,2,male,55.3,0,0,33.75,S,1,1,1
1686,2,male,14.1,3,0,18.59,S,4,0,1
1718,2,male,33.8,4,0,17.92,S,5,0,1
1756,2,female,40.9,3,4,14.75,S,8,0,1
1779,2,male,5.6,3,1,7.38,S,5,0,1
1781,2,male,39.4,0,4,5.92,S,5,0,1
1786,2,male,29.4,1,2,6.1,S,4,0,1
1806,2,male,15.2,4,4,26.83,S,9,0,1
1848,2,male,43.4,4,1,59.49,S,6,0,1
1849,2,female,37.1,1,3,50.03,Q,5,0,1
1859,2,female,29.4,4,0,29.11,S,5,0,1
1860,2,male,28.4,3,0,14.35,S,4,0,1
1861,2,male,39.4,0,2,8.85,S,3,0,1
1864,2,male,9.5,5,2,30.27,S,8,0,1
1888,2,male,24.3,2,0,3.95,C,3,0,1
1902,2,male,15.7,3,1,30.12,S,5,0,1
1906,2,female,16.7,4,2,8.74,S,7,0,1
1924,2,male,30.6,1,1,47.54,S,3,0,1
1937,2,female,36.1,4,3,37.54,S,8,0,1
1942,2,male,39.0,2,1,20.81,C,4,0,1
1981,2,male,45.8,1,4,20.11,S,6,0,1
1986,2,female,44.3,5,1,3.98,S,7,0,1
1994,2,male,34.4,4,1,8.68,S,6,0,1
1995,2,male,42.7,4,0,2.83,S,5,0,1
2007,2,female,27.2,1,0,37.53,C,2,0,1
2020,2,male,5.4,5,0,22.65,S,6,0,1
2029,2,female,15.4,5,0,22.13,Q,6,0,1
2070,2,male,21.8,0,2,18.02,S,3,0,1
2073,2,female,32.4,4,1,7.08,S,6,0,1
2087,2,female,27.6,3,1,31.31,C,5,0,1
2098,2,male,32.6,0,3,3.3,S,4,0,1
2103,2,male,31.1,5,3,9.19,Q,9,0,1
2119,2,male,26.8,5,2,31.72,S,8,0,1
2128,2,male,23.5,4,0,7.76,C,5,0,1
2159,2,female,34.7,0,2,14.85,Q,3,0,1
2170,2,male,34.0,2,2,16.05,S,5,0,1
2177,2,male,59.7,5,2,1.1,S,8,0,1
2186,2,male,23.1,3,0,26.88,S,4,0,1
2192,2,male,20.8,4,3,39.41,C,8,0,1
2252,2,male,19.1,5,4,0.64,S,10,0,1
2253,2,female,14.3,4,1,19.17,S,6,0,1
2273,2,male,38.6,3,4,0.96,S,8,0,1
2274,2,male,41.4,0,2,7.24,C,3,0,1
2300,2,male,38.9,2,0,4.7,S,3,0,1
2320,2,female,38.8,4,0,19.81,S,5,0,1
2344,2,female,22.5,4,3,23.69,C,8,0,1
2346,2,male,35.9,3,1,76.4,S,5,0,1
2354,2,male,22.5,2,3,17.17,C,6,0,1
2356,2,female,30.6,1,3,22.28,Q,5,0,1
2371,2,male,10.2,0,1,3.58,S,2,0,1
2374,2,female,43.1,0,2,17.71,S,3,0,1
2379,2,male,30.0,5,2,1.93,S,8,0,1
2394,2,female,20.5,2,3,11.65,S,6,0,1
2410,2,female,0.0,4,4,26.72,S,9,0,1
2422,2,male,25.5,1,2,3.75,S,4,0,1
2429,2,male,18.5,1,3,28.23,S,5,0,1
2457,2,female,44.4,2,2,104.18,C,5,0,1
2471,2,male,48.7,2,4,46.85,S,7,0,1
2473,2,male,47.6,1,3,51.74,S,5,0,1
2485,2,female,42.3,5,0,75.85,S,6,0,1
2500,2,male,37.5,2,0,3.57,S,3,0,1
2501,2,male,15.6,1,4,0.65,C,6,0,1
2511,2,male,46.1,3,1,18.02,S,5,0,1
2531,2,male,26.2,2,0,5.15,S,3,0,1
2539,2,female,10.1,1,4,10.94,S,6,0,1
2552,2,male,12.1,5,4,11.18,S,10,0,1
2555,2,female,11.4,4,2,20.34,S,7,0,1
2581,2,male,30.8,3,2,35.43,Q,6,0,1
2585,2,male,13.6,1,1,35.2,S,3,0,1
2590,2,male,22.6,4,3,121.64,S,8,0,1
2600,2,female,20.1,0,2,16.85,S,3,0,1
2608,2,male,13.9,4,2,6.14,Q,7,0,1
2613,2,male,31.8,3,4,3.42,S,8,0,1
2642,2,male,16.5,1,1,14.2,S,3,0,1
2661,2,male,48.6,1,0,21.2,S,2,0,1
2704,2,male,29.8,5,0,6.78,S,6,0,1
2716,2,male,35.8,1,1,18.89,Q,3,0,1
2717,2,male,49.8,0,4,22.87,C,5,0,1
2718,2,male,41.1,5,4,14.56,S,10,0,1
2721,2,male,34.3,5,0,19.64,S,6,0,1
2735,2,female,16.5,4,2,15.0,Q,7,0,1
2738,2,female,29.7,3,2,6.4,Q,6,0,1
2744,2,male,30.2,3,0,26.6,S,4,0,1
2749,2,female,27.6,1,2,3.93,S,4,0,1
2751,2,female,35.8,5,4,5.25,S,10,0,1
2762,2,male,33.7,3,2,28.12,Q,6,0,1
2765,2,male,24.9,2,3,68.67,S,6,0,1
2772,2,male,27.3,1,0,32.87,S,2,0,1
2782,2,male,16.2,1,4,4.34,S,6,0,1
2788,2,female,58.8,4,1,4.01,S,6,0,1
2789,2,female,43.4,2,2,53.16,C,5,0,1
2798,2,female,32.4,1,2,4.18,S,4,0,1
2802,2,male,47.8,4,4,10.81,Q,9,0,1
2809,2,male,40.6,1,3,4.37,S,5,0,1
2843,2,female,40.3,1,0,14.22,C,2,0,1
2862,2,male,29.3,4,2,50.8,S,7,0,1
2867,2,female,44.8,2,3,41.16,Q,6,0,1
2901,2,male,34.6,1,4,96.56,S,6,0,1
2906,2,female,38.2,3,2,18.2,S,6,0,1
2916,2,male,16.9,2,0,42.07,S,3,0,1
2928,2,male,24.6,3,0,95.81,C,4,0,1
2944,2,male,16.7,3,4,96.13,S,8,0,1
2949,2,male,13.3,5,3,16.47,S,9,0,1
2956,2,female,23.8,0,0,17.46,S,1,1,1
2963,2,male,18.1,0,0,17.74,S,1,1,1
2968,2,female,0.0,1,3,40.36,Q,5,0,1
2978,2,male,46.3,4,3,5.68,S,8,0,1
3001,2,male,22.0,2,2,92.57,C,5,0,1
3005,2,female,48.1,2,1,17.14,S,4,0,1
3006,2,male,45.2,3,1,43.78,S,5,0,1
3059,2,male,50.5,5,0,10.1,Q,6,0,1
3080,2,female,30.9,3,4,17.56,C,8,0,1
3093,2,male,15.3,2,0,5.09,S,3,0,1
3116,2,male,23.3,1,4,30.01,S,6,0,1
3124,2,male,35.5,2,0,4.87,S,3,0,1
3131,2,male,35.9,3,4,4.34,C,8,0,1
3132,2,male,30.2,1,0,49.54,S,2,0,1
3141,2,male,48.7,3,1,25.65,S,5,0,1
3147,2,female,44.4,4,4,44.33,S,9,0,1
3152,2,male,43.1,0,1,29.73,S,2,0,1
3155,2,male,11.4,1,3,36.77,S,5,0,1
3158,2,male,28.2,1,1,49.67,Q,3,0,1
3176,2,female,10.3,4,0,27.81,S,5,0,1
3177,2,male,16.8,4,2,48.27,S,7,0,1
3179,2,male,26.1,5,0,20.36,S,6,0,1
3205,2,male,32.7,0,3,11.12,S,4,0,1
3244,2,male,21.5,0,0,4.9,C,1,1,1
3259,2,female,18.9,4,2,73.17,S,7,0,1
3310,2,female,27.5,3,1,5.4,S,5,0,1
3324,2,male,20.7,1,3,25.58,C,5,0,1
3325,2,female,57.4,1,4,5.29,S,6,0,1
3334,2,female,22.3,4,4,52.7,S,9,0,1
3362,2,male,23.2,2,1,6.96,S,4,0,1
3364,2,female,55.7,0,0,6.39,S,1,1,1
3396,2,female,34.5,4,4,19.34,C,9,0,1
3397,2,male,32.2,1,3,19.25,Q,5,0,1
3427,2,male,34.4,2,2,10.9,S,5,0,1
3428,2,male,26.6,0,3,19.36,C,4,0,1
3443,2,female,24.2,3,3,25.01,S,7,0,1
3446,2,male,28.3,3,2,22.01,S,6,0,1
3447,2,male,20.5,5,2,13.66,S,8,0,1
3468,2,male,17.2,2,3,4.13,S,6,0,1
3473,2,male,46.1,5,2,1.57,S,8,0,1
3501,2,female,50.9,4,4,13.46,S,9,0,1
3515,2,male,32.0,5,1,19.45,C,7,0,1
3538,2,male,13.5,3,4,6.32,S,8,0,1
3544,2,male,46.6,5,1,25.99,C,7,0,1
3599,2,female,44.0,2,0,40.09,S,3,0,1
3613,2,male,34.5,4,1,4.64,C,6,0,1
3618,2,male,19.9,4,0,50.97,C,5,0,1
3650,2,male,28.5,3,1,271.93,Q,5,0,1
3697,2,male,25.4,4,1,7.65,S,6,0,1
3698,2,female,18.7,1,0,87.35,S,2,0,1
3705,2,male,11.2,5,4,3.35,C,10,0,1
3706,2,male,38.3,2,4,2.82,S,7,0,1
3725,2,female,10.4,1,1,13.4,S,3,0,1
3737,2,male,46.9,4,2,31.79,Q,7,0,1
3741,2,female,71.0,0,2,5.92,C,3,0,1
3761,2,male,31.6,1,3,114.31,C,5,0,1
3774,2,male,21.2,1,1,31.71,S,3,0,1
3789,2,male,40.4,0,2,10.94,C,3,0,1
3802,2,male,42.2,3,0,14.71,S,4,0,1
3803,2,male,61.6,4,2,141.17,S,7,0,1
3822,2,female,34.7,3,3,42.24,S,7,0,1
3832,2,male,28.9,4,3,42.8,S,8,0,1
3839,2,female,9.7,1,3,10.74,S,5,0,1
3854,2,male,32.2,3,1,16.16,S,5,0,1
3859,2,female,36.2,5,3,40.97,S,9,0,1
3860,2,male,40.8,2,2,66.66,S,5,0,1
3881,2,male,23.8,5,1,19.57,Q,7,0,1
3886,2,male,47.4,4,3,28.98,S,8,0,1
3890,2,male,35.0,5,4,103.3,C,10,0,1
3894,2,female,18.2,2,3,2.13,S,6,0,1
3916,2,female,9.8,3,2,36.23,S,6,0,1
3924,2,male,7.3,4,1,15.21,S,6,0,1
3930,2,male,44.9,5,4,12.9,S,10,0,1
3956,2,male,35.1,4,2,8.94,S,7,0,1
4012,2,female,50.7,2,4,1.05,S,7,0,1
4024,2,female,22.7,4,4,12.59,Q,9,0,1
4033,2,male,22.9,4,2,141.4,S,7,0,1
4035,2,male,38.2,1,3,11.1,S,5,0,1
4048,2,male,5.6,4,0,36.73,S,5,0,1
4068,2,male,7.5,0,0,0.51,S,1,1,1
4071,2,male,50.6,0,1,0.08,S,2,0,1
4074,2,female,42.4,4,4,214.18,S,9,0,1
4105,2,female,45.4,2,2,14.02,S,5,0,1
4106,2,female,23.0,0,3,1.44,S,4,0,1
4116,2,female,27.3,2,1,62.67,C,4,0,1
4122,2,male,30.2,0,3,57.23,S,4,0,1
4127,2,male,35.5,2,3,22.28,S,6,0,1
4132,2,male,10.8,2,1,36.42,Q,4,0,1
4136,2,male,21.8,0,4,65.29,C,5,0,1
4175,2,male,24.8,1,3,1.3,S,5,0,1
4181,2,male,43.2,4,0,23.52,S,5,0,1
4193,2,male,7.5,2,1,4.9,S,4,0,1
4230,2,female,31.9,5,4,19.35,S,10,0,1
4255,2,male,10.9,3,1,12.45,S,5,0,1
4313,2,male,45.8,3,4,10.04,S,8,0,1
4314,2,female,40.7,1,4,10.06,S,6,0,1
4322,2,female,32.0,5,3,14.0,S,9,0,1
4329,2,male,23.5,4,1,10.75,S,6,0,1
4353,2,male,47.2,1,3,41.19,S,5,0,1
4365,2,male,33.3,1,2,2.85,S,4,0,1
4386,2,male,12.5,4,4,10.06,S,9,0,1
4405,2,male,26.4,1,2,19.35,C,4,0,1
4413,2,female,27.6,0,4,2.59,S,5,0,1
4433,2,male,21.5,3,0,77.06,C,4,0,1
4445,2,female,36.7,3,1,11.63,S,5,0,1
4449,2,male,30.6,3,0,6.36,S,4,0,1
4452,2,male,21.9,1,2,72.95,S,4,0,1
4453,2,male,31.4,4,3,10.86,C,8,0,1
4468,2,male,43.0,2,3,20.71,S,6,0,1
4469,2,male,33.8,3,3,31.62,S,7,0,1
4474,2,female,38.6,4,0,4.09,S,5,0,1
4485,2,male,30.4,1,1,59.9,S,3,0,1
4493,2,male,30.3,4,4,26.37,C,9,0,1
4494,2,female,36.1,1,3,22.48,C,5,0,1
4522,2,female,45.6,2,1,50.71,S,4,0,1
4527,2,male,29.6,1,0,17.13,S,2,0,1
4547,2,female,29.0,3,3,6.26,S,7,0,1
4553,2,male,36.2,1,4,11.99,S,6,0,1
4559,2,female,31.9,0,1,29.01,S,2,0,1
4560,2,female,20.7,3,1,20.0,S,5,0,1
4578,2,male,47.2,3,2,73.57,S,6,0,1
4605,2,male,52.3,2,2,11.57,S,5,0,1
4617,2,male,25.6,3,0,39.79,S,4,0,1
4625,2,male,42.9,4,0,39.91,S,5,0,1
4638,2,male,39.0,5,3,12.82,C,9,0,1
4640,2,female,3.6,4,1,7.2,Q,6,0,1
4653,2,male,37.5,1,3,1.19,S,5,0,1
4656,2,male,33.2,0,2,17.66,S,3,0,1
4663,2,male,27.0,3,2,130.82,S,6,0,1
4675,2,male,20.1,1,2,37.95,C,4,0,1
4689,2,male,20.0,2,0,45.89,S,3,0,1
4702,2,female,29.2,5,1,4.03,S,7,0,1
4706,2,male,25.9,5,2,23.96,S,8,0,1
4733,2,female,23.4,0,0,48.27,S,1,1,1
4739,2,male,41.1,2,3,113.56,S,6,0,1
4740,2,male,13.2,4,1,9.32,S,6,0,1
4755,2,female,26.8,2,3,4.85,C,6,0,1
4759,2,female,42.3,4,2,10.36,S,7,0,1
4765,2,male,31.2,5,0,151.56,S,6,0,1
4766,2,male,45.6,4,0,126.71,S,5,0,1
4786,2,male,16.5,2,2,53.53,C,5,0,1
4799,2,male,26.0,4,2,45.89,S,7,0,1
4804,2,female,41.9,0,0,4.59,S,1,1,1
4815,2,male,43.3,4,1,151.44,S,6,0,1
4818,2,female,17.5,2,1,5.71,S,4,0,1
4826,2,female,62.3,5,3,23.23,C,9,0,1
4831,2,male,36.8,0,1,59.61,S,2,0,1
4850,2,male,37.1,2,2,40.5,C,5,0,1
4854,2,male,24.9,5,2,31.0,S,8,0,1
4877,2,male,36.7,0,4,42.52,S,5,0,1
4899,2,male,36.5,5,1,19.71,S,7,0,1
4906,2,female,14.1,3,4,9.23,S,8,0,1
4920,2,male,21.0,2,1,71.9,Q,4,0,1
4921,2,male,33.8,0,1,51.85,S,2,0,1
4938,2,male,32.9,3,1,30.03,S,5,0,1
4944,2,female,28.6,2,1,10.78,S,4,0,1
4946,2,male,25.3,0,4,77.99,Q,5,0,1
4967,2,female,47.4,4,1,75.65,S,6,0,1
4983,2,male,18.8,3,0,58.77,S,4,0,1
4986,2,male,31.8,5,1,13.77,S,7,0,1
4998,2,female,37.8,1,2,13.0,Q,4,0,1
5002,2,male,40.0,1,1,12.94,C,3,0,1
5013,2,male,36.7,4,4,14.51,Q,9,0,1
5019,2,female,26.5,2,2,12.76,S,5,0,1
5020,2,male,45.4,5,1,19.68,S,7,0,1
5022,2,male,29.8,2,4,51.95,S,7,0,1
5043,2,female,47.9,2,1,12.01,S,4,0,1
5060,2,male,43.6,1,4,9.75,S,6,0,1
5068,2,male,31.5,0,0,12.67,S,1,1,1
5082,2,female,18.2,0,1,7.06,S,2,0,1
5096,2,male,42.3,2,2,23.21,C,5,0,1
5139,2,female,0.0,0,0,52.43,S,1,1,1
5154,2,male,32.8,2,1,5.05,C,4,0,1
5165,2,female,15.0,0,4,39.29,S,5,0,1
5201,2,female,0.0,2,3,99.68,C,6,0,1
5213,2,male,25.7,4,2,32.85,S,7,0,1
5217,2,male,34.2,4,4,63.4,S,9,0,1
5240,2,male,47.1,1,2,68.03,S,4,0,1
5251,2,male,39.2,2,2,138.13,S,5,0,1
5254,2,male,39.3,4,2,34.97,S,7,0,1
5294,2,female,32.8,1,1,19.84,Q,3,0,1
5312,2,male,27.9,5,0,14.97,C,6,0,1
5335,2,female,26.2,0,4,53.15,S,5,0,1
5341,2,female,22.9,2,4,65.39,C,7,0,1
5350,2,male,19.4,0,4,15.1,S,5,0,1
5351,2,male,41.0,4,4,69.72,S,9,0,1
5358,2,female,6.9,5,3,8.81,S,9,0,1
5373,2,male,51.4,5,4,83.89,S,10,0,1
5378,2,female,34.6,5,4,11.69,S,10,0,1
5392,2,female,28.8,2,2,10.17,S,5,0,1
5401,2,female,28.4,1,1,9.15,C,3,0,1
5405,2,male,15.7,5,2,9.45,Q,8,0,1
5458,2,male,33.9,3,2,125.64,S,6,0,1
5459,2,male,44.3,4,1,11.56,S,6,0,1
5466,2,male,14.3,0,4,30.16,S,5,0,1
5470,2,female,50.2,5,2,39.34,C,8,0,1
5485,2,female,35.8,2,0,11.59,S,3,0,1
5499,2,male,39.9,1,3,25.75,S,5,0,1
5515,2,female,26.4,3,3,20.86,S,7,0,1
5516,2,male,56.7,4,3,14.28,S,8,0,1
5520,2,male,27.0,3,4,32.49,S,8,0,1
5532,2,female,34.2,2,2,27.92,S,5,0,1
5537,2,male,37.6,2,4,14.28,S,7,0,1
5554,2,male,50.7,3,1,45.48,C,5,0,1
5567,2,female,22.3,0,1,27.36,S,2,0,1
5568,2,female,34.2,2,0,17.74,S,3,0,1
5569,2,female,35.4,1,2,47.81,S,4,0,1
5582,2,male,30.6,3,4,64.12,S,8,0,1
5616,2,male,42.7,0,4,59.08,Q,5,0,1
5637,2,male,34.1,1,4,56.95,Q,6,0,1
5641,2,female,26.8,3,0,27.96,S,4,0,1
5647,2,male,10.1,5,3,3.86,S,9,0,1
5658,2,male,7.0,1,2,49.01,S,4,0,1
5669,2,female,23.9,4,0,1.7,C,5,0,1
5678,2,male,34.4,4,0,30.04,C,5,0,1
5687,2,male,13.7,3,1,14.79,S,5,0,1
5711,2,male,59.7,2,0,90.68,S,3,0,1
5734,2,female,38.3,4,4,52.12,S,9,0,1
5746,2,male,32.8,5,3,70.18,S,9,0,1
5748,2,male,24.9,0,1,139.19,Q,2,0,1
5760,2,male,21.1,0,1,6.63,S,2,0,1
5764,2,male,25.7,5,2,31.17,S,8,0,1
5776,2,female,49.9,1,4,4.98,S,6,0,1
5793,2,female,33.1,0,3,42.69,S,4,0,1
5797,2,female,22.9,3,1,72.24,Q,5,0,1
5803,2,male,17.6,4,1,62.93,S,6,0,1
5836,2,female,43.1,1,4,3.42,C,6,0,1
5855,2,female,32.4,4,2,120.76,C,7,0,1
5877,2,female,31.5,2,1,101.34,S,4,0,1
5923,2,male,64.3,5,4,12.39,S,10,0,1
5926,2,male,30.0,1,0,10.87,C,2,0,1
5929,2,male,43.2,3,3,38.72,S,7,0,1
5936,2,female,17.2,4,2,8.2,S,7,0,1
5949,2,male,27.4,3,2,38.6,S,6,0,1
5958,2,female,37.4,0,4,51.28,S,5,0,1
5959,2,female,28.3,1,2,85.75,S,4,0,1
5965,2,male,24.1,0,0,29.86,S,1,1,1
5972,2,male,36.4,3,4,16.03,S,8,0,1
5975,2,male,17.2,2,3,64.01,S,6,0,1
5997,2,female,52.2,5,3,7.27,Q,9,0,1
6011,2,female,15.5,5,1,9.46,S,7,0,1
6015,2,male,12.2,1,0,36.47,S,2,0,1
6026,2,female,31.8,4,0,0.69,Q,5,0,1
6028,2,male,40.7,2,2,57.41,C,5,0,1
6030,2,female,37.5,5,1,69.11,C,7,0,1
6034,2,male,40.2,2,0,11.27,S,3,0,1
6039,2,female,40.5,0,4,13.37,Q,5,0,1
6059,2,female,53.4,2,1,17.75,S,4,0,1
6116,2,female,30.7,2,2,2.23,S,5,0,1
6149,2,male,29.9,4,4,25.35,S,9,0,1
6183,2,female,35.4,1,0,4.01,S,2,0,1
6190,2,male,34.0,4,0,44.25,S,5,0,1
6191,2,male,16.5,4,0,5.0,Q,5,0,1
6220,2,female,40.8,0,1,25.79,S,2,0,1
6238,2,male,19.4,4,0,38.2,S,5,0,1
6239,2,male,33.5,4,4,31.98,S,9,0,1
6243,2,male,18.4,1,2,12.03,S,4,0,1
6257,2,female,47.2,2,3,67.68,S,6,0,1
6261,2,female,38.7,2,3,49.78,S,6,0,1
6264,2,female,48.8,3,3,9.69,S,7,0,1
6280,2,male,37.8,5,3,22.25,C,9,0,1
6292,2,male,25.6,2,0,128.96,S,3,0,1
6295,2,female,5.4,3,3,7.4,S,7,0,1
6298,2,male,6.4,1,2,23.01,S,4,0,1
6354,2,female,27.0,0,4,76.44,S,5,0,1
6369,2,male,47.3,3,1,4.03,S,5,0,1
6385,2,male,7.8,2,3,52.93,S,6,0,1
6409,2,female,43.3,5,2,28.06,S,8,0,1
6426,2,female,15.9,5,4,74.74,S,10,0,1
6434,2,male,34.5,3,2,48.19,S,6,0,1
6464,2,male,0.0,5,2,19.31,S,8,0,1
6469,2,female,29.1,2,2,53.18,S,5,0,1
6505,2,male,41.3,1,1,40.93,S,3,0,1
6509,2,female,47.1,1,4,64.36,C,6,0,1
6513,2,male,26.5,5,0,59.78,S,6,0,1
6554,2,male,25.7,1,2,43.87,S,4,0,1
6555,2,female,14.9,1,0,1.92,C,2,0,1
6559,2,female,16.8,1,4,17.53,Q,6,0,1
